name,prompts_count,volume,volume_trend,intents
Newcon: Consórcios e Yamaha,18,491,26;32;43;47;50;44;43;100;46;46;46;48,task:3;informational:51;navigational:11;commercial:24;transactional:11
Despachante União Brasil,15,144,55;61;65;67;66;73;75;100;85;60;61;60,task:3;informational:18;navigational:37;commercial:37;transactional:5
Confatecie Congresso Universitário,15,327,73;98;100;99;82;78;74;86;86;81;81;91,task:10;informational:47;navigational:23;commercial:16;transactional:4
Assessoria e Acessoria,17,1488,86;96;100;96;94;96;94;96;28;28;28;39,task:8;informational:72;navigational:5;commercial:10;transactional:5
Desencargo/Descargo de Consciência,33,18590,81;86;87;92;82;82;83;100;100;100;100;100,task:8;informational:75;navigational:2;commercial:10;transactional:5
Termos jurídicos em Latim: ad corpus e variações,35,8794,51;54;66;62;71;72;73;100;95;95;94;93,task:3;informational:79;navigational:5;commercial:8;transactional:5
Dirigentes e Liderança Pública,26,6721,66;61;62;57;92;93;94;100;99;99;99;99,task:8;informational:84;navigational:3;commercial:5
Workplace and Labour Relations,17,926,39;57;58;56;60;65;64;100;77;77;69;68,task:7;informational:52;navigational:19;commercial:11;transactional:11
Comunicação 16 Brasil,15,74,9;100;80;65;65;61;46;66;53;11;13;11,task:5;informational:56;navigational:17;commercial:11;transactional:11
Contato e Canais de Atendimento,22,1876,43;100;97;90;85;58;58;66;69;70;69;69,task:5;informational:64;navigational:22;commercial:2;transactional:7
Representante legal e consultas societárias,38,18714,88;92;93;90;87;88;90;100;100;100;100;100,task:8;informational:73;navigational:2;commercial:9;transactional:8
Conciliação e Mediação,117,58239,100;95;95;73;91;91;91;89;91;91;91;91,task:5;informational:77;navigational:5;commercial:10;transactional:3
Condomínios e Secovi,33,6306,28;36;38;100;40;41;42;61;58;58;58;57,informational:53;navigational:23;commercial:16;transactional:8
Comar: termos de comarca e jurisdição,18,2812,78;88;93;90;81;80;79;98;98;100;83;83,task:5;informational:77;navigational:6;commercial:7;transactional:5
Iuris Interpretatio,16,287,100;96;96;97;41;31;31;31;31;31;31;31,task:2;informational:83;navigational:5;commercial:8;transactional:2
Soluções para Condomínios,16,414,93;98;100;65;65;66;66;64;65;65;75;77,task:2;informational:50;navigational:18;commercial:21;transactional:9
Concessões e Significados,155,175336,45;48;49;47;60;60;60;100;100;100;100;100,task:8;informational:70;navigational:7;commercial:10;transactional:5
Concurso e Provas Consulpam,25,6374,75;100;93;76;76;77;77;78;79;77;75;79,task:2;informational:40;navigational:41;commercial:7;transactional:10
English Thesaurus & Synonyms,18,342,56;81;79;83;72;68;67;88;86;89;90;100,task:13;informational:68;navigational:10;commercial:5;transactional:4
Grupo Actus,17,538,34;35;33;34;93;100;98;17;16;20;21;36,task:5;informational:54;navigational:17;commercial:15;transactional:9
Comptroller and Controller Resources,17,582,20;52;55;49;100;100;98;56;45;30;26;26,task:2;informational:69;navigational:10;commercial:10;transactional:9
Consorte real: significado e termos relacionados,32,16076,34;34;31;33;80;81;81;98;100;100;100;100,task:2;informational:83;navigational:5;commercial:8;transactional:2
CEJUSCs: Solução de Conflitos e Cidadania,51,31038,38;99;98;98;97;97;97;100;98;98;98;98,task:2;informational:66;navigational:12;commercial:12;transactional:8
CONICT Conferência,16,234,39;67;74;81;90;75;74;59;60;100;73;69,task:3;informational:43;navigational:38;commercial:8;transactional:8
CESS Brasil,17,1129,25;30;21;21;19;26;22;40;35;20;100;54,task:2;informational:47;navigational:35;commercial:8;transactional:8
Cidadania Portuguesa e Consulados,123,152970,100;100;100;97;97;97;97;97;97;97;97;97,task:3;informational:60;navigational:20;commercial:11;transactional:6
Consulados e Embaixadas da Itália no Brasil,44,13161,70;68;73;71;100;100;100;85;88;88;88;88,informational:38;navigational:48;commercial:5;transactional:9
Condomínio: Convenções e Estatutos,35,6696,97;100;96;94;87;88;88;92;95;94;93;93,task:2;informational:79;navigational:5;commercial:11;transactional:3
Consistem em Português,15,184,44;38;39;39;38;38;39;100;75;51;52;52,task:7;informational:44;navigational:24;commercial:11;transactional:14
Particípios de depositar (PT),18,1902,100;83;84;83;96;96;96;94;94;94;94;94,task:5;informational:80;navigational:5;commercial:5;transactional:5
Questor Zen,15,230,81;96;95;94;94;97;96;97;100;100;100;100,task:7;informational:53;navigational:18;commercial:15;transactional:7
Constinta Brasil,15,341,7;31;29;31;31;24;19;100;81;30;27;27,task:3;informational:24;navigational:53;commercial:15;transactional:5
Migalhas Jurídicas,16,1758,62;91;93;85;84;91;92;96;98;100;100;97,task:5;informational:31;navigational:46;commercial:7;transactional:11
Definiciones y traducciones,17,348,64;79;80;80;89;92;91;95;97;96;100;100,task:17;informational:67;navigational:5;commercial:8;transactional:3
Confianca de Agentes e Portais de Turismo,17,1404,55;77;78;78;82;88;92;92;100;100;100;100,task:3;informational:63;navigational:16;commercial:9;transactional:9
Herba Scutellaria baicalensis,16,1289,18;33;33;25;25;26;25;28;26;25;25;100,task:4;informational:71;navigational:5;commercial:10;transactional:10
Congêneres: significado e sinônimos,33,12461,48;52;53;52;69;71;71;89;100;100;100;100,task:4;informational:85;navigational:5;commercial:5;transactional:1
Concurso para oficial de chancelaria,30,5855,57;70;69;71;82;100;88;97;95;95;92;96,task:2;informational:75;navigational:5;commercial:10;transactional:8
Cunhas e Cunhãs,18,2948,19;23;23;23;21;21;22;100;100;97;97;97,task:5;informational:70;navigational:12;commercial:5;transactional:8
CONDER licitações e desenvolvimento regional,17,5663,89;95;96;97;98;99;99;100;100;100;100;100,task:2;informational:42;navigational:36;commercial:11;transactional:9
Sussantur Turismo,15,226,19;95;100;99;83;57;40;96;85;48;37;35,task:7;informational:31;navigational:37;commercial:14;transactional:11
Gestão de Clientes,41,50656,74;41;42;42;20;21;21;100;78;78;78;78,task:5;informational:71;navigational:9;commercial:10;transactional:5
EU Information Hub,60,247431,15;14;80;15;17;17;17;100;98;98;98;98,task:3;informational:60;navigational:22;commercial:8;transactional:7
Classecon e Condomínios,16,546,92;100;100;100;92;94;94;53;54;54;54;53,task:4;informational:61;navigational:22;commercial:9;transactional:4
Congresso Consad,17,1617,37;42;38;37;42;43;42;100;100;100;100;100,task:2;informational:49;navigational:32;commercial:7;transactional:10
Portais ComG do Brasil,17,2840,31;70;63;52;48;85;90;13;13;26;81;100,task:5;informational:44;navigational:41;commercial:7;transactional:3
Locutiones Latine Religiosae,19,1713,67;74;54;53;97;100;100;91;96;93;94;93,task:8;informational:70;navigational:3;commercial:8;transactional:11
Senado Federal do Brasil,153,117751,31;37;40;45;57;57;57;100;85;85;85;85,task:2;informational:59;navigational:20;commercial:10;transactional:9
Consultoria Contato,15,121,13;15;18;85;74;57;16;100;71;56;50;52,task:3;informational:52;navigational:26;commercial:12;transactional:7
雑旅ボキャブラリー,15,137,21;24;25;24;26;25;25;100;77;25;25;29,task:7;informational:66;navigational:5;commercial:8;transactional:14
Confea e Conselhos Regionais de Engenharia no Brasil,16,6404,26;30;30;97;97;98;100;100;100;100;99;99,task:3;informational:59;navigational:28;commercial:6;transactional:4
Contato e Significado,17,534,100;97;98;98;92;92;93;93;94;94;94;94,task:5;informational:60;navigational:22;commercial:10;transactional:3
Vida de Síndico e Gestão Condominial,15,399,71;80;81;85;85;90;91;98;100;100;100;100,task:3;informational:48;navigational:34;commercial:7;transactional:8
Comunicação em Português,19,3586,100;86;90;93;28;29;29;78;77;77;78;77,task:5;informational:75;navigational:5;commercial:10;transactional:5
Contato e Suporte ao Cliente,22,2362,54;75;81;79;65;73;66;71;62;63;90;100,task:2;informational:58;navigational:30;commercial:8;transactional:2
Titre médicaux français : docteur et docteure,18,940,95;84;85;84;99;100;100;79;79;79;78;78,task:2;informational:78;navigational:5;commercial:8;transactional:7
Gestão de Condomínios,18,878,60;74;74;86;96;100;92;88;92;92;92;91,task:8;informational:56;navigational:15;commercial:17;transactional:4
Corpore Clínicas e Saúde,19,1137,79;99;100;98;90;95;93;89;96;94;93;93,task:2;informational:42;navigational:21;commercial:13;transactional:22
Conversa Online,17,745,57;87;100;91;76;67;67;63;64;63;64;73,task:5;informational:60;navigational:15;commercial:10;transactional:10
Tractatus Logico-Philosophicus,15,1379,52;75;78;76;86;92;94;100;94;93;94;92,task:13;informational:70;navigational:2;commercial:5;transactional:10
Condomínios e Síndicos,17,618,100;73;73;79;40;40;40;41;43;44;33;33,task:5;informational:73;navigational:10;commercial:10;transactional:2
Conselho Nacional de Saúde,52,20150,71;83;84;63;94;97;93;100;96;95;95;95,task:1;informational:68;navigational:23;commercial:7;transactional:1
Communicare Network,15,145,62;66;71;70;92;98;99;99;100;98;98;98,task:3;informational:34;navigational:38;commercial:11;transactional:14
Vistos Consulares no Brasil,15,565,26;27;27;28;33;33;31;36;32;33;85;100,task:3;informational:38;navigational:33;commercial:14;transactional:12
Contemplação e Negócios em Português,20,8861,93;96;98;58;99;100;100;99;100;100;99;99,task:8;informational:57;navigational:16;commercial:7;transactional:12
Condutec Brasil,16,218,20;23;25;51;51;55;36;100;76;76;73;45,task:3;informational:32;navigational:49;commercial:5;transactional:11
Collegium Brasiliae,15,239,11;4;36;36;36;49;36;100;92;36;36;36,task:5;informational:70;navigational:15;commercial:8;transactional:2
Simulações de Nações Unidas (Model United Nations),29,8453,90;96;100;52;45;46;46;100;58;58;58;59,task:8;informational:62;navigational:14;commercial:8;transactional:8
Proteção ao Consumidor (Procon/Sindec),17,3158,67;95;100;100;85;91;91;94;95;95;94;93,task:3;informational:51;navigational:21;commercial:14;transactional:11
Condomínio Online & Gestão,15,179,75;96;100;89;79;83;85;65;79;83;80;81,task:3;informational:53;navigational:16;commercial:15;transactional:13
Fóruns Cogn3,15,558,20;54;49;48;67;82;52;100;44;52;40;36,task:3;informational:15;navigational:67;commercial:10;transactional:5
Conciergerie Paris,15,946,82;83;84;82;95;99;98;100;100;100;100;100,task:3;informational:53;navigational:30;commercial:7;transactional:7
Acessórios para cervejeiras Consul,15,85,7;41;54;64;17;18;100;12;11;39;30;28,task:1;informational:38;navigational:18;commercial:18;transactional:25
Nyakumi ニャンコふたなりポルノ,15,2945,90;97;100;62;59;65;65;66;67;67;64;64,informational:40;navigational:56;commercial:1;transactional:3
Consig Paraná e Serviços Públicos,18,3226,58;87;90;89;90;97;97;95;99;100;100;99,task:3;informational:27;navigational:52;commercial:9;transactional:9
Condomínios do Rei,15,1321,34;41;41;40;40;84;58;44;45;59;77;100,task:3;informational:41;navigational:23;commercial:25;transactional:8
Despachante Dok online,23,17431,50;53;63;57;58;58;58;100;60;60;60;60,task:3;informational:34;navigational:50;commercial:8;transactional:5
Otorrinos Reunidos,15,800,52;63;64;78;76;78;78;80;78;81;81;100,task:3;informational:34;navigational:35;commercial:18;transactional:10
Ambassador Curitiba: hospedagem e condomínio,15,1014,15;19;19;18;18;46;22;23;21;42;64;100,task:10;informational:38;navigational:11;commercial:24;transactional:17
Consulado da Carne - restaurantes e carnes,15,548,14;15;16;37;38;66;50;100;62;74;80;71,task:3;informational:36;navigational:45;commercial:5;transactional:11
Condomínios e Administração Condominial,21,1810,100;99;100;100;99;99;99;88;100;100;100;100,task:8;informational:72;navigational:5;commercial:10;transactional:5
Tabeliões e Notariado no Brasil,22,14536,86;91;91;42;97;98;99;98;100;100;100;100,task:8;informational:78;navigational:5;commercial:6;transactional:3
E-mails profissionais,307,117854,90;96;99;100;91;91;91;94;96;96;96;96,task:12;informational:67;navigational:3;commercial:10;transactional:8
CEA Expertise e Consultoria,18,638,79;98;100;99;87;91;90;95;94;95;100;100,task:5;informational:38;navigational:19;commercial:14;transactional:24
Coren AP,15,442,61;91;91;86;86;99;98;100;97;98;90;89,task:5;informational:22;navigational:60;commercial:7;transactional:6
Contendores e Contendor,18,1314,93;94;95;91;100;100;100;100;100;100;100;100,task:2;informational:75;navigational:5;commercial:10;transactional:8
Coronel em Português,20,19535,33;32;33;33;29;30;30;39;100;100;100;100,task:2;informational:83;navigational:5;commercial:8;transactional:2
Condomínios e Síndicos Profissionais,23,2115,65;66;66;89;92;92;92;90;98;98;100;100,task:5;informational:78;navigational:5;commercial:10;transactional:2
Condominium Glossary,20,1058,90;100;100;96;89;89;90;45;54;54;53;53,task:5;informational:73;navigational:5;commercial:12;transactional:5
Recon Consórcios,18,1710,63;100;100;98;84;89;83;97;100;100;99;97,task:4;informational:42;navigational:35;commercial:13;transactional:6
Graal e Postos Embaixador no Brasil,16,1222,80;100;97;56;48;50;51;67;65;63;64;65,task:2;informational:65;navigational:10;commercial:8;transactional:15
Imóveis em Condomínios Nações Unidas,15,1371,23;60;52;63;62;64;52;66;51;80;77;100,task:7;informational:56;navigational:4;commercial:29;transactional:4
Papas e Papáveis,18,10497,80;84;84;91;89;90;91;98;100;100;100;99,task:2;informational:75;navigational:8;commercial:10;transactional:5
Expédition et expédié,17,820,100;85;85;85;26;27;27;26;26;26;26;26,task:2;informational:73;navigational:5;commercial:10;transactional:10
Recinto: significado e sinônimos,24,9947,24;31;31;31;81;82;82;100;100;100;100;100,task:5;informational:83;navigational:5;commercial:5;transactional:2
Solicitors and the Legal Profession,19,1951,30;37;56;77;86;90;91;100;100;100;97;96,task:5;informational:64;navigational:4;commercial:19;transactional:8
Conexão Profissional,17,187,12;44;53;19;19;40;33;44;38;95;100;26,task:13;informational:35;navigational:34;commercial:10;transactional:8
Controle Interno e Documentos (CI) no Brasil,17,971,100;20;20;18;69;80;76;53;60;60;60;60,task:2;informational:63;navigational:7;commercial:22;transactional:6
Rete Vox Dei,17,1083,79;83;83;83;98;100;100;45;48;47;47;47,task:7;informational:57;navigational:26;commercial:7;transactional:3
Tribunal de Contas de São Paulo,15,418,29;41;42;41;84;100;32;39;39;33;33;33,task:3;informational:37;navigational:31;commercial:11;transactional:18
Sinônimos e Correspondência,40,14128,91;100;71;71;65;67;67;92;100;100;100;100,task:12;informational:73;navigational:6;commercial:5;transactional:4
Clarification needed for language of phrases,16,173,17;18;46;100;46;46;46;46;46;46;46;46,task:5;informational:75;navigational:5;commercial:10;transactional:5
Promoção de Consórcios,18,1767,74;100;99;96;92;100;89;79;72;74;82;96,task:10;informational:51;navigational:14;commercial:16;transactional:9
Concursos e Fatos,15,1642,15;49;58;49;47;60;41;53;46;89;78;100,task:7;informational:61;navigational:14;commercial:11;transactional:7
Direito Condominial,20,1445,79;85;85;74;98;100;94;47;55;54;46;46,task:8;informational:59;navigational:4;commercial:23;transactional:6
Japanese Honorifics & Titles,22,1183,99;100;100;98;99;99;99;89;87;87;87;87,task:2;informational:80;navigational:5;commercial:8;transactional:5
Sumulas do STJ,34,6498,100;94;96;89;96;97;97;98;91;90;90;90,task:2;informational:64;navigational:13;commercial:10;transactional:11
Curias Diocesanas,22,12068,94;99;99;96;95;96;97;97;100;100;100;100,task:5;informational:73;navigational:5;commercial:12;transactional:5
Condomínios e Imóveis Evidence,15,1437,66;97;97;97;83;90;90;97;100;100;100;100,task:3;informational:55;navigational:11;commercial:27;transactional:4
O que é CCU,19,2959,72;21;39;39;98;99;98;100;100;100;100;100,task:2;informational:83;navigational:3;commercial:10;transactional:2
Deputy: meanings and definitions,27,1013,85;85;100;66;69;72;72;58;74;74;75;74,task:5;informational:83;navigational:7;commercial:5
Curadores e Curadoras de Arte,17,1974,30;48;73;56;83;100;92;91;91;91;92;91,task:5;informational:78;navigational:5;commercial:10;transactional:2
embaixada do Canadá no Brasil,17,569,22;23;24;25;100;100;100;81;80;81;81;81,informational:65;navigational:29;commercial:5;transactional:1
Geladeiras Consul,103,50804,80;79;82;88;89;89;89;98;100;100;100;100,task:3;informational:50;navigational:10;commercial:21;transactional:16
Acta Scientiarum,17,1176,17;26;26;28;21;27;24;24;23;100;74;66,task:2;informational:60;navigational:23;commercial:9;transactional:6
Manu Cit: Perfis e Biografia,25,11451,47;44;45;45;76;77;77;92;96;99;99;100,task:3;informational:66;navigational:17;commercial:10;transactional:4
Conserto vs Concerto – Português (PT),205,542345,76;56;74;83;84;84;84;100;100;100;100;100,task:3;informational:82;navigational:6;commercial:5;transactional:4
Magister Unit e Certificados,27,15935,93;97;100;100;100;100;100;49;50;50;50;50,task:6;informational:40;navigational:38;commercial:6;transactional:10
Conjuntos Habitacionais Juscelino Kubitschek,17,2669,45;29;29;19;46;46;49;85;89;100;93;100,task:8;informational:73;navigational:7;commercial:9;transactional:3
English assent terminology,17,196,93;95;97;99;99;100;100;97;100;100;100;100,task:5;informational:54;navigational:34;commercial:3;transactional:4
Condomínios e Administradoras,69,59758,55;97;100;54;61;61;61;62;63;63;63;63,task:2;informational:57;navigational:13;commercial:23;transactional:5
Pontual Serviços e Termos,29,16927,32;95;38;87;89;89;89;92;100;100;100;100,task:2;informational:65;navigational:10;commercial:11;transactional:12
Rei da Cutelaria,16,1785,59;87;90;87;89;96;95;97;100;100;100;99,task:13;informational:29;navigational:27;commercial:16;transactional:15
Nunciaturas Apostólicas do Brasil,21,1656,57;62;54;54;53;54;54;79;99;98;100;100,task:3;informational:68;navigational:15;commercial:7;transactional:7
Talken Brasil,15,147,51;63;64;53;100;83;77;63;61;57;57;57,task:1;informational:22;navigational:56;commercial:8;transactional:13
Executor e variações,21,16285,13;78;79;20;18;20;19;99;100;100;100;100,task:8;informational:78;navigational:2;commercial:10;transactional:2
pt - Português: Dicionários e Sinônimos,17,2028,21;28;26;18;18;19;16;87;90;100;81;82,task:2;informational:78;navigational:10;commercial:8;transactional:2
Koré e Kore Qoya: termos curiosos,16,2352,78;69;68;67;82;84;82;89;83;84;97;100,task:2;informational:76;navigational:5;commercial:5;transactional:12
Embaixadas e Consulados dos EUA no Brasil,42,23573,57;50;55;72;58;58;59;86;100;100;100;100,task:5;informational:39;navigational:38;commercial:9;transactional:9
Advogados Fernando,15,121,23;62;64;47;87;100;89;94;70;57;53;63,task:3;informational:13;navigational:55;commercial:24;transactional:5
Assessores de Juiz,33,6133,79;88;93;99;83;87;85;100;100;99;95;98,task:2;informational:83;navigational:5;commercial:8;transactional:2
Verba in Verbis,19,3962,95;96;96;100;100;100;100;84;84;84;84;84,task:2;informational:70;navigational:12;commercial:7;transactional:9
Prodabel concursos e serviços,15,657,28;39;37;34;53;70;49;100;69;64;36;37,task:7;informational:34;navigational:35;commercial:14;transactional:10
Síndico Profissional e Administração de Condomínios,40,10677,95;100;100;97;83;85;85;88;86;86;86;85,task:5;informational:66;navigational:8;commercial:16;transactional:5
Advogados e Doutores,30,10446,81;81;89;96;74;75;75;95;100;100;100;99,task:5;informational:73;navigational:10;commercial:10;transactional:2
Embaixadas e Consulados da Arábia Saudita no Brasil,15,106,16;19;21;23;23;100;77;23;24;24;24;24,task:3;informational:57;navigational:28;commercial:8;transactional:4
Tacitus Historiae Romanae (Tacitus Latine),15,647,92;99;99;98;98;100;96;100;98;97;98;95,task:2;informational:80;navigational:5;commercial:5;transactional:8
HC Assessoria e Consultoria,16,793,54;67;65;65;83;89;89;91;100;100;100;99,task:3;informational:15;navigational:64;commercial:10;transactional:8
Consórcios MyCon,26,9720,87;98;100;97;93;94;94;96;98;98;97;97,task:2;informational:51;navigational:27;commercial:14;transactional:6
Quórum e Relógios,20,10851,24;26;95;94;98;100;100;100;100;100;100;100,task:5;informational:63;navigational:11;commercial:14;transactional:7
Ministros da Palavra,19,4613,100;96;97;92;90;91;91;98;98;98;98;98,task:5;informational:70;navigational:4;commercial:15;transactional:6
Benestare e similares,32,14084,10;14;17;77;90;91;89;100;98;98;97;97,task:8;informational:69;navigational:5;commercial:10;transactional:8
Call Work Terms,18,1348,31;35;34;34;40;39;39;78;88;84;95;100,task:2;informational:75;navigational:5;commercial:10;transactional:8
Papelaria Diplomata,17,1171,65;71;72;72;91;100;100;100;99;99;95;95,informational:42;navigational:42;commercial:12;transactional:4
Procon Brasil,53,18855,52;59;63;78;68;68;68;99;100;100;100;100,task:1;informational:56;navigational:22;commercial:11;transactional:10
Assessoria jurídica no Brasil,145,237923,44;31;33;43;57;57;57;99;100;100;100;100,task:5;informational:76;navigational:3;commercial:8;transactional:8
Conclave: críticas e cinema,21,15423,96;100;100;71;75;76;76;61;67;67;67;67,task:8;informational:68;navigational:2;commercial:14;transactional:8
Concorde Imóveis e Condomínios,15,521,35;43;43;51;58;56;57;100;80;58;59;58,task:3;informational:18;navigational:37;commercial:37;transactional:5
Lex Latinitatis: Ratio Decidendi et Obiter Dicta,25,11660,72;77;77;74;60;61;61;99;100;100;100;99,task:2;informational:80;navigational:5;commercial:5;transactional:8
e-mail funcional,16,500,27;29;28;38;96;100;87;86;86;94;95;96,task:2;informational:83;navigational:5;commercial:8;transactional:2
Portal Cidadão e Serviços,103,168057,100;100;87;92;81;81;81;79;89;89;89;89,task:1;informational:53;navigational:33;commercial:8;transactional:5
Grupo Deltacon TI e Consultoria,15,277,26;32;31;34;34;37;36;38;53;100;90;66,task:1;informational:39;navigational:38;commercial:8;transactional:14
Inter-relações,41,11404,83;90;95;92;67;68;67;96;100;100;100;100,task:5;informational:72;navigational:3;commercial:10;transactional:10
Condomínios e Administração,16,187,89;98;100;98;74;76;77;78;78;79;81;82,task:3;informational:53;navigational:29;commercial:7;transactional:8
Suporte a cotações,17,1286,54;91;100;90;74;79;86;76;81;82;80;78,task:10;informational:38;navigational:18;commercial:14;transactional:20
Cônjuge: significado e uso,128,104130,31;59;71;72;69;69;69;100;74;74;74;74,task:2;informational:82;navigational:3;commercial:10;transactional:3
Processos e Consultas Jurídicas do Brasil,20,1547,53;59;72;98;100;97;95;60;59;64;62;57,task:2;informational:83;navigational:5;commercial:8;transactional:2
Procon RN,19,1632,31;42;42;41;78;96;88;88;89;89;100;96,task:4;informational:66;navigational:13;commercial:5;transactional:12
Professional Contacts,15,79,61;29;33;100;100;90;71;58;50;30;32;36,task:3;informational:58;navigational:24;commercial:9;transactional:6
Cartas de anuência e consentimento,95,96620,72;54;67;55;52;52;52;99;100;100;100;100,task:10;informational:72;navigational:5;commercial:8;transactional:5
Consórcios no Brasil,962,675878,100;100;100;93;92;92;92;98;98;98;98;98,task:2;informational:66;navigational:7;commercial:18;transactional:7
Casa Civil Brasil,29,6355,40;45;48;100;51;52;52;53;53;52;52;51,informational:64;navigational:30;commercial:4;transactional:2
Missões Diplomáticas da Venezuela no Brasil,17,1193,57;80;100;82;82;66;66;65;74;74;74;74,task:8;informational:57;navigational:12;commercial:17;transactional:6
Sapient Brand Ecosystem,18,365,36;37;38;86;94;94;100;90;52;50;52;53,task:3;informational:45;navigational:40;commercial:8;transactional:4
すくな／カミノ／フーガ用語集,22,1575,65;64;77;100;86;86;86;83;80;80;80;80,task:12;informational:75;navigational:5;commercial:5;transactional:3
Verbos de assessorar em PT,24,15641,70;52;53;76;47;48;48;73;100;100;100;100,task:5;informational:84;navigational:4;commercial:5;transactional:2
Suporte ao Cliente,44,16318,58;74;77;76;55;55;55;80;100;100;100;100,task:3;informational:62;navigational:17;commercial:13;transactional:5
Serviços e Recursos Eletrônicos,19,2070,55;71;83;72;75;100;76;81;78;78;82;81,task:3;informational:55;navigational:15;commercial:20;transactional:7
Consultas Públicas,20,6857,11;35;32;19;21;25;20;30;100;92;92;91,task:3;informational:70;navigational:10;commercial:12;transactional:5
Póstumos e Homenagens,35,9241,82;85;90;95;95;97;97;98;100;100;100;100,task:5;informational:75;navigational:5;commercial:10;transactional:5
Conclave e eleição do Papa,49,91618,58;77;78;69;78;78;78;82;100;100;100;100,task:2;informational:82;navigational:5;commercial:8;transactional:3
Imóveis e Condomínios,15,1054,30;56;56;51;52;54;50;67;59;65;76;100,task:7;informational:37;navigational:7;commercial:38;transactional:11
Portal de Condomínios,16,656,72;74;75;86;85;86;86;84;100;100;100;100,informational:49;navigational:35;commercial:14;transactional:2
import hub,16,1584,37;43;43;43;43;93;100;84;63;62;63;64,task:5;informational:70;navigational:5;commercial:10;transactional:10
Fale com o Governo do Brasil,46,22731,65;72;77;85;82;82;82;98;100;100;100;100,task:5;informational:45;navigational:36;commercial:6;transactional:8
Advogados e Escola no Brasil,15,582,23;75;79;64;64;100;63;34;37;60;58;77,task:7;informational:55;navigational:26;commercial:7;transactional:5
Unk Group,16,94,31;32;33;79;77;47;42;100;44;46;30;30,task:5;informational:49;navigational:15;commercial:18;transactional:13
Ouvidoria Brasil,25,5309,81;86;64;63;61;62;63;76;78;79;79;100,task:1;informational:61;navigational:30;commercial:5;transactional:3
Gratificação de função para servidor público,18,2538,61;66;64;61;60;75;45;75;78;79;64;100,task:2;informational:83;navigational:6;commercial:6;transactional:3
Contatar e Sinônimos em Português,79,57919,88;77;79;92;80;80;80;84;100;100;100;100,task:3;informational:79;navigational:5;commercial:5;transactional:8
Condomínios Caravelas,16,1828,38;50;51;42;42;45;45;46;98;100;79;79,task:2;informational:35;navigational:32;commercial:26;transactional:5
Procon: Significado e Função,25,3166,100;98;98;89;77;78;77;99;99;99;99;100,task:2;informational:81;navigational:5;commercial:5;transactional:7
Condomínios Master,15,103,90;94;98;93;96;97;98;100;100;100;100;100,task:3;informational:28;navigational:41;commercial:20;transactional:8
Chamados e Suporte,17,2070,77;93;92;100;98;84;76;76;74;75;75;75,task:18;informational:56;navigational:8;commercial:5;transactional:13
Audiências Judiciais,27,2236,94;98;96;100;79;80;80;73;89;89;89;88,task:8;informational:69;navigational:10;commercial:7;transactional:6
e-Consultas do Governo,17,412,17;63;64;81;82;66;50;84;81;100;73;56,task:3;informational:51;navigational:34;commercial:11;transactional:1
Professional English,17,419,34;39;42;47;49;61;41;100;79;54;54;58,task:12;informational:56;navigational:4;commercial:24;transactional:4
Comunicação Institucional,42,18427,42;45;46;45;45;45;45;53;100;100;100;100,task:2;informational:72;navigational:8;commercial:10;transactional:8
Concrelongo Concretagem Brasil,15,208,33;59;57;55;41;44;42;100;63;61;40;40,informational:18;navigational:64;commercial:7;transactional:11
Counseling and Counselor Terms,19,2375,14;17;17;17;17;18;18;93;93;94;94;100,task:5;informational:80;navigational:5;commercial:8;transactional:2
Rodrigo Cunha Pereira – Pessoas e Sites,15,414,14;94;91;69;57;78;53;17;17;100;43;47,task:7;informational:72;navigational:5;commercial:11;transactional:5
Vitae Latine Medicae Terminologia,18,5454,17;100;18;17;83;84;84;84;96;96;84;84,task:5;informational:67;navigational:8;commercial:14;transactional:6
Confirmation: Meaning and Translation,18,4743,88;76;80;78;66;68;68;100;100;99;99;100,task:5;informational:83;navigational:5;commercial:2;transactional:5
Transuniao Transportes,16,843,24;94;100;63;42;59;50;88;66;75;93;83,task:3;informational:19;navigational:66;commercial:7;transactional:5
Senior Consultant,18,544,59;100;91;63;63;83;72;70;65;75;78;87,task:2;informational:73;navigational:15;commercial:8;transactional:2
Police Officer Terms,29,22110,59;87;83;82;94;94;94;100;100;100;100;100,task:2;informational:80;navigational:7;commercial:7;transactional:4
Concretizar Concretos,15,43,14;100;93;99;15;21;19;11;11;11;11;11,task:10;informational:47;navigational:4;commercial:31;transactional:8
Concurso CPCon e concursos públicos,16,5903,82;88;95;95;93;98;96;98;100;99;100;99,task:2;informational:40;navigational:34;commercial:8;transactional:16
Condomínios no Brasil,15,606,72;100;99;89;74;79;80;87;88;88;85;84,task:3;informational:49;navigational:21;commercial:20;transactional:7
Embaixadas e Consulados do Japão,24,4774,50;60;62;59;67;70;71;88;100;100;100;100,task:2;informational:51;navigational:31;commercial:9;transactional:7
Gestão Condominial no Brasil,16,1763,94;99;99;98;98;99;99;100;100;100;100;100,task:7;informational:60;navigational:18;commercial:9;transactional:6
João Carioca,15,126,10;100;29;38;38;31;24;57;43;45;30;30,task:10;informational:63;navigational:8;commercial:8;transactional:11
Portais ICIM,16,434,63;88;87;78;100;82;81;89;89;89;95;93,task:5;informational:53;navigational:35;commercial:5;transactional:2
Atendimento Fácil,30,8974,28;32;34;34;100;100;100;36;39;39;39;38,task:2;informational:43;navigational:38;commercial:7;transactional:10
