name,prompts_count,volume,volume_trend,intents
Área de Serviço e Lavanderia,58,20674,58;98;79;100;82;82;82;73;71;71;71;71,task:5;informational:65;navigational:10;commercial:14;transactional:6
Esponjas e vassouras com cabo,18,299,37;53;54;68;73;64;76;43;44;100;95;56,task:10;informational:60;navigational:5;commercial:18;transactional:7
Lavanderias em Cascavel,15,137,57;65;70;100;100;62;60;52;49;54;52;52,informational:45;navigational:10;commercial:40;transactional:5
Esponjas e buchas para lavar banheiro,18,318,25;42;60;78;92;100;93;75;82;53;52;53,task:5;informational:36;navigational:4;commercial:44;transactional:11
Limpeza de Porcelanato,73,23781,66;66;68;83;100;100;100;97;98;98;98;97,task:3;informational:77;navigational:4;commercial:10;transactional:6
Lavadoras/Tanquinhos Rosa,15,824,31;54;59;45;44;53;45;84;44;45;82;100,task:1;informational:63;navigational:12;commercial:17;transactional:7
Vassouras e Limpeza Doméstica,43,55811,13;15;16;91;94;94;94;99;100;100;100;100,task:8;informational:55;navigational:4;commercial:23;transactional:10
Lav Sec Lavanderias,15,141,56;94;100;91;90;73;71;77;80;80;80;80,task:3;informational:28;navigational:22;commercial:35;transactional:12
Quadro de Recados,16,38,6;9;10;51;63;8;19;100;8;8;8;8,task:3;informational:47;navigational:17;commercial:29;transactional:4
Lavanderias Brasil,15,199,28;31;32;67;42;44;43;100;98;73;74;73,task:7;informational:18;navigational:33;commercial:30;transactional:12
Produtos de Limpeza para Banheiro,48,20171,64;68;71;88;94;94;94;100;99;99;99;98,task:2;informational:58;navigational:5;commercial:24;transactional:11
limpeza de inox e panelas queimadas,194,61201,86;97;100;99;96;97;97;97;98;98;98;98,task:5;informational:76;navigational:3;commercial:8;transactional:8
Limpeza e Desentupimento de Chuveiros,42,13051,36;42;47;60;92;93;93;95;100;100;100;100,task:5;informational:69;navigational:5;commercial:11;transactional:10
Maridão – Produtos de Limpeza,21,1667,33;34;35;53;98;100;100;72;94;100;93;93,task:2;informational:53;navigational:30;commercial:10;transactional:5
Lavagem a Seco de Estofados,38,8701,37;48;61;68;98;100;100;94;91;91;91;91,task:5;informational:58;navigational:1;commercial:28;transactional:8
Mop e Acessórios de Limpeza,99,51253,62;63;68;76;90;90;90;93;100;100;100;100,task:5;informational:34;navigational:4;commercial:31;transactional:26
Tide: Sabão e Detergentes para Lava-Roupas,22,5669,31;35;36;24;38;39;39;100;93;93;94;94,task:5;informational:60;navigational:2;commercial:25;transactional:8
limpeza de vidros com esponjas,23,4997,32;17;23;29;99;100;100;58;61;62;61;61,task:5;informational:75;navigational:2;commercial:12;transactional:6
Panelas e Utensílios de Cozinha,15,657,69;91;95;93;93;91;100;96;96;96;100;99,task:10;informational:38;navigational:7;commercial:37;transactional:8
"Baldes, Mops e Esfregões",18,935,66;87;87;82;79;87;87;100;83;83;79;79,task:7;informational:50;navigational:4;commercial:24;transactional:15
Veja Limpeza com Álcool,17,655,65;71;96;91;96;74;66;61;58;58;97;100,task:2;informational:60;navigational:15;commercial:17;transactional:6
Lavagem de Carros Top,15,371,90;94;100;74;74;76;76;75;84;84;84;83,task:2;informational:10;navigational:28;commercial:52;transactional:8
Escovas para pia e cozinha,15,172,18;54;50;49;42;19;26;89;100;29;23;24,task:7;informational:50;navigational:1;commercial:29;transactional:13
wap limpeza e detergentes,35,5175,35;41;31;44;79;80;80;97;93;95;100;100,task:2;informational:52;navigational:4;commercial:30;transactional:12
Samsung Lava e Seca: Limpeza e Manutenção,28,6788,26;38;43;50;49;47;47;100;91;98;97;96,task:2;informational:82;navigational:5;commercial:9;transactional:2
Móveis para Lava-Louças e Máquina de Lavar,16,1514,85;100;99;56;60;62;63;43;48;48;48;47,task:8;informational:67;navigational:2;commercial:19;transactional:4
Lavagem de Caminhões,21,3048,73;85;91;80;83;87;88;100;86;85;84;83,task:13;informational:58;navigational:2;commercial:22;transactional:5
Vanish e limpeza de manchas,17,198,81;84;88;100;86;86;86;87;87;87;87;87,task:3;informational:53;navigational:2;commercial:20;transactional:22
Conjuntos de Pratos eXícaras,17,260,45;88;81;59;55;54;54;100;84;48;47;49,task:4;informational:27;navigational:4;commercial:48;transactional:17
Termos de lavagem de roupas (quarar),24,3077,66;69;69;69;72;73;73;92;100;100;100;100,task:1;informational:89;navigational:5;commercial:3;transactional:2
Panelas de Pedra Sabão,90,86485,19;19;20;63;90;90;90;99;100;100;100;100,task:5;informational:36;navigational:15;commercial:32;transactional:12
Utilita Cozinha,15,177,20;100;100;31;34;36;33;32;28;84;99;31,task:7;informational:28;navigational:40;commercial:20;transactional:5
Lavanderias de Qualidade,15,401,73;88;87;82;78;100;99;94;100;97;93;92,task:7;informational:42;navigational:10;commercial:36;transactional:5
Escovas de Limpeza,22,1650,55;73;74;84;95;100;100;77;78;78;80;79,task:2;informational:72;navigational:5;commercial:17;transactional:4
Máquinas de Lavar Roupa,1020,671917,53;52;62;71;94;94;94;100;99;99;99;99,task:5;informational:45;navigational:5;commercial:36;transactional:9
Lavatórios de Inox,15,202,25;28;30;28;29;28;25;24;25;100;99;93,task:7;informational:49;navigational:5;commercial:25;transactional:14
Lavanderias Ecolav,15,1872,29;33;33;32;32;33;33;99;99;100;100;99,task:2;informational:23;navigational:17;commercial:53;transactional:5
Máquinas de Lavar e Secar,324,230136,37;37;41;53;97;97;97;100;97;97;97;97,task:8;informational:37;navigational:5;commercial:38;transactional:12
Pastas de Limpeza,20,1476,19;25;25;62;68;68;66;100;98;98;98;99,task:2;informational:68;navigational:3;commercial:15;transactional:12
Magazine Luiza e eletrodomésticos,17,558,28;66;77;38;51;59;63;100;62;37;43;48,task:2;informational:32;navigational:38;commercial:12;transactional:16
Lavanderias em São Paulo,15,600,67;96;100;97;88;92;95;87;87;85;86;85,task:3;informational:41;navigational:14;commercial:32;transactional:10
Lava-louças Electrolux 14 serviços,15,805,32;37;39;39;56;57;58;67;69;92;98;100,task:7;informational:43;navigational:4;commercial:26;transactional:20
Inox e aço: manchas e riscos,31,4309,92;93;91;100;92;93;94;99;99;99;100;100,task:8;informational:80;navigational:5;commercial:5;transactional:2
Lavanderia com Rodinhas,15,945,3;26;31;25;32;42;27;55;43;100;92;82,task:5;informational:58;navigational:18;commercial:12;transactional:7
Netter Lava-Louças e Lavadoras,15,110,100;45;49;41;41;42;42;35;35;59;51;34,task:2;informational:49;navigational:27;commercial:16;transactional:6
Produtos Químicos de Limpeza,17,427,29;29;30;34;74;74;74;100;44;44;44;44,task:8;informational:46;navigational:4;commercial:33;transactional:9
Lixeiras e Lixo Doméstico,23,3864,69;93;99;99;95;97;99;97;100;100;100;99,task:3;informational:68;navigational:5;commercial:20;transactional:4
Lavagem e Polimento Automotivo,19,1901,58;66;67;37;44;46;46;98;100;99;99;100,task:5;informational:46;navigational:9;commercial:31;transactional:9
Máquinas de lavar no Pontofrio,15,1347,56;92;92;83;67;69;70;89;76;84;100;100,informational:25;navigational:49;commercial:11;transactional:15
Lavadoras Britânia,17,598,58;78;85;76;75;87;88;76;74;75;78;100,task:4;informational:45;navigational:13;commercial:18;transactional:20
Midea Lava e Seca,26,2395,100;53;59;55;51;55;58;73;91;85;86;87,task:8;informational:36;navigational:21;commercial:21;transactional:14
Locações de louças para festas,19,1319,90;100;100;49;52;55;55;81;69;69;69;69,task:2;informational:13;commercial:54;transactional:31
Limpeza de Escovas de Cabelo,29,5751,70;100;100;100;94;93;93;81;77;77;77;77,task:8;informational:77;navigational:5;commercial:8;transactional:2
Limpeza de Micro-ondas e Plástico Amarelado,69,16013,90;91;100;100;99;100;100;97;97;97;98;98,task:5;informational:77;navigational:5;commercial:10;transactional:3
Lava-louças Electrolux ll08s,35,4302,36;49;58;79;82;85;86;85;78;78;100;98,task:2;informational:52;navigational:23;commercial:16;transactional:7
Pratos de vidro,19,2545,84;99;100;53;51;54;54;50;79;81;75;75,task:5;informational:46;navigational:4;commercial:36;transactional:9
JM Equipamentos Gastronômicos,15,50,22;100;95;24;24;27;25;25;25;25;25;25,task:1;informational:27;navigational:49;commercial:8;transactional:15
Desentupimento de Fogões,52,13244,34;40;45;55;70;70;71;100;97;97;97;97,task:5;informational:68;navigational:5;commercial:11;transactional:11
Tupperware e Utensílios de Cozinha,47,30525,89;91;95;97;98;98;98;99;100;100;100;100,task:5;informational:32;navigational:18;commercial:20;transactional:25
Lava Rápido em SP,15,1430,84;94;96;94;94;97;97;88;89;88;95;100,task:2;informational:48;navigational:24;commercial:22;transactional:4
Limpeza com Sapólio,50,48801,20;25;26;86;85;86;86;99;100;100;100;100,task:5;informational:74;navigational:3;commercial:10;transactional:8
Dispenser de Sabão Líquido para Lavanderia,17,237,32;100;34;60;58;49;33;65;60;35;33;33,task:3;informational:31;navigational:5;commercial:28;transactional:33
Lavagem de Motos,63,28481,29;32;37;43;87;88;88;95;100;100;100;100,task:5;informational:58;navigational:5;commercial:21;transactional:11
limpeza de pedras,49,31705,26;28;30;87;100;100;100;96;97;97;97;97,task:10;informational:68;navigational:4;commercial:10;transactional:8
Limpeza de caixas d'água,55,25082,39;53;77;62;99;99;99;98;100;100;100;100,task:8;informational:66;navigational:2;commercial:18;transactional:6
Escorredores de louça dobráveis,17,1215,84;99;100;97;95;98;98;50;49;49;46;46,task:2;informational:49;navigational:5;commercial:32;transactional:12
Desengordurantes de cozinha e limpeza,33,24720,9;13;18;86;96;96;96;100;100;100;100;100,task:7;informational:57;navigational:2;commercial:31;transactional:3
Limpeza e Manutenção de Coifas,21,1542,55;61;72;80;98;100;100;88;79;80;85;85,task:3;informational:67;navigational:4;commercial:22;transactional:4
Higienização em Português,18,2423,46;82;100;77;77;78;78;77;92;92;93;92,task:5;informational:80;navigational:5;commercial:5;transactional:5
Lava e Seca: Melhores Máquinas 2024,117,52918,19;20;23;34;84;84;84;100;89;89;89;89,task:2;informational:38;navigational:1;commercial:53;transactional:6
Lavagem de Moto e Carro,17,618,49;95;100;88;82;77;73;75;73;64;64;64,task:2;informational:57;navigational:2;commercial:28;transactional:11
Eletrodomésticos Havan,21,2021,83;100;54;63;63;67;68;60;58;56;57;57,task:1;informational:26;navigational:41;commercial:9;transactional:23
Passa-Pratos de Cozinha,18,1714,68;90;92;95;92;95;100;89;94;94;96;95,task:2;informational:78;navigational:2;commercial:14;transactional:4
Desentupimento Doméstico,17,2238,12;22;27;20;22;22;19;72;86;87;95;100,task:5;informational:70;navigational:2;commercial:15;transactional:8
Mops de Limpeza com Água,21,1192,85;100;55;54;76;79;83;53;54;54;56;56,task:1;informational:60;navigational:2;commercial:24;transactional:13
Escorredores de louça embutidos,17,5066,75;93;98;97;95;98;99;97;100;100;100;99,task:1;informational:58;navigational:5;commercial:27;transactional:9
Limpeza de Espelhos e Vidros,88,40529,88;87;90;95;99;99;99;100;100;100;100;100,task:6;informational:75;navigational:2;commercial:9;transactional:8
Lousas de vidro,17,1852,70;98;100;96;94;93;100;94;97;96;97;95,task:2;informational:52;navigational:7;commercial:33;transactional:6
Desentupidora Ligeirinho,15,42,85;89;100;94;94;94;94;94;96;96;96;96,task:3;informational:12;navigational:70;commercial:7;transactional:8
Escovas de aço para copos,15,257,37;59;67;53;89;83;46;62;73;99;92;100,task:10;informational:41;navigational:4;commercial:31;transactional:14
limpeza de canudos,23,1623,42;56;56;100;99;97;97;96;87;86;88;88,task:8;informational:68;navigational:3;commercial:20;transactional:1
Lavadoras de roupas com centrifuga,16,611,16;62;67;55;66;42;47;100;77;87;80;71,task:1;informational:65;navigational:4;commercial:24;transactional:6
Talheres: garfo e colher,19,649,35;48;73;58;62;54;52;74;78;99;92;100,task:4;informational:66;navigational:4;commercial:22;transactional:4
Bolha Azul Lavanderias,15,226,67;82;84;88;88;83;84;74;74;97;100;99,task:3;informational:12;navigational:43;commercial:37;transactional:5
Verbos de Limpeza em Português,24,3774,74;79;80;77;99;100;100;91;97;97;97;97,task:2;informational:78;navigational:2;commercial:10;transactional:8
Sabão vs Detergente: Diferenças e Usos,23,2110,73;78;74;84;90;90;90;100;100;100;100;100,task:5;informational:77;navigational:7;commercial:5;transactional:6
Pratos esmaltados,19,4153,14;18;18;26;99;100;100;91;76;76;74;74,task:5;informational:59;navigational:4;commercial:26;transactional:6
Lavagem de Carros em BH,16,229,41;43;49;48;51;100;79;55;48;49;52;57,task:3;informational:18;navigational:37;commercial:34;transactional:8
Esponjas e Buchas de Limpeza,20,1079,80;90;93;92;96;97;97;100;76;75;84;84,task:5;informational:58;navigational:5;commercial:22;transactional:10
Vassouras e esfregões,17,368,85;100;100;65;59;68;48;60;67;48;48;48,task:1;informational:68;navigational:5;commercial:22;transactional:4
utensílios de cozinha e talheres,18,2828,68;72;73;72;89;90;89;90;88;89;100;98,task:8;informational:53;navigational:4;commercial:29;transactional:6
"Limpeza com Rodo, Rodinho e Mop",17,273,38;42;42;46;45;45;45;100;61;62;62;63,task:5;informational:80;navigational:5;commercial:8;transactional:2
"Louças Corona: porcelana, cerâmica e pratos",17,325,48;53;53;53;53;54;67;75;75;55;54;100,task:10;informational:51;navigational:6;commercial:29;transactional:4
Cubas e lavatórios de porcelana,18,871,55;80;86;75;71;75;77;75;81;86;98;100,task:3;informational:54;navigational:4;commercial:30;transactional:9
limpeza vs limpesa (português),18,10519,88;91;91;91;99;99;100;100;100;100;100;100,task:4;informational:86;navigational:5;commercial:4;transactional:1
Banheiros Limpos e Organizados,18,244,38;39;100;39;39;39;39;10;10;10;10;10,task:5;informational:75;navigational:5;commercial:10;transactional:5
Panos de prato copa limpa,15,237,74;94;100;87;86;91;80;82;86;88;88;90,task:7;informational:21;navigational:18;commercial:40;transactional:14
limpeza de exaustor de cozinha,25,2356,46;48;52;65;83;84;84;95;100;100;100;100,task:8;informational:80;navigational:5;commercial:5;transactional:2
Serviços de Limpeza,17,351,93;99;100;77;83;87;77;76;86;78;86;85,task:4;informational:33;navigational:33;commercial:18;transactional:12
Lavanderias no Brasil,15,1765,67;94;94;88;84;90;94;99;100;97;97;96,task:3;informational:45;navigational:9;commercial:27;transactional:16
Descanso de Pratos,17,1322,34;37;37;57;99;100;100;65;65;69;67;64,task:8;informational:56;navigational:4;commercial:31;transactional:1
Utensílios de Cozinha,122,91261,24;27;50;80;100;100;100;99;100;100;100;100,task:4;informational:53;navigational:9;commercial:28;transactional:6
Pratos de porcelana avulsos,15,1226,87;100;100;53;68;71;68;40;40;40;42;42,task:8;informational:19;navigational:3;commercial:53;transactional:17
Limpeza de gordura no fogão,19,1368,46;45;17;66;72;73;72;100;100;98;98;98,task:5;informational:80;navigational:5;commercial:8;transactional:2
Paninhos e acessórios de limpeza,17,134,26;41;45;42;26;26;28;41;96;100;31;31,task:3;informational:30;navigational:19;commercial:34;transactional:14
Limpeza e Casa Santa Maria,15,72,13;19;19;100;100;95;70;60;45;34;25;32,task:1;informational:47;navigational:46;commercial:5;transactional:1
Culinária Trivial,17,382,55;26;29;62;63;64;64;78;100;91;91;91,task:12;informational:62;navigational:16;commercial:7;transactional:3
Aparelhos e Acessórios de Cozinha,15,545,6;33;44;36;36;39;28;100;85;78;92;70,task:3;informational:60;navigational:9;commercial:18;transactional:10
Cozinha em L,15,5182,79;93;100;99;96;99;99;98;100;100;100;99,task:3;informational:68;navigational:4;commercial:20;transactional:5
Frigideiras de Pedra Sabão,20,3479,24;32;33;32;95;98;98;100;99;100;95;95,task:2;informational:57;navigational:10;commercial:20;transactional:11
Lavagem e Higienização Automotiva,49,14830,79;84;90;82;91;92;93;94;100;100;100;100,task:8;informational:59;navigational:2;commercial:20;transactional:11
Lava Jato no Brasil,15,177,62;100;88;85;91;93;89;85;80;68;68;68,task:7;informational:52;navigational:8;commercial:28;transactional:5
Limpeza de box e banheiro,17,1372,13;15;15;58;86;86;86;100;96;95;94;94,task:5;informational:75;navigational:5;commercial:10;transactional:5
Limpeza de sofá com tampa de panela,18,490,97;94;90;83;83;83;83;100;100;69;69;69,task:12;informational:72;navigational:3;commercial:5;transactional:8
Toucas de Cozinha,26,3962,88;98;100;48;48;49;49;49;48;48;48;47,task:2;informational:49;navigational:10;commercial:20;transactional:19
Lavagem Turbo,16,234,21;89;100;95;100;84;75;40;40;40;40;40,task:5;informational:68;navigational:10;commercial:7;transactional:10
Gabinetes de lavanderia,16,126,33;94;100;67;65;56;30;100;93;28;28;28,task:7;informational:34;navigational:4;commercial:41;transactional:14
Lavanderia Self-Service,27,2409,33;38;59;70;80;80;78;100;82;80;81;80,task:2;informational:59;navigational:15;commercial:19;transactional:5
Lavanderias Pequenas Decoradas,21,6083,72;100;98;87;64;65;65;75;80;80;80;80,task:8;informational:69;navigational:5;commercial:12;transactional:6
Micro-ondas LG,32,5315,86;97;100;52;59;60;61;56;62;62;62;61,task:2;informational:48;navigational:18;commercial:20;transactional:12
Colheres e Utensílios de Cozinha,18,4125,16;21;22;21;37;38;38;30;100;100;100;100,task:3;informational:57;navigational:4;commercial:30;transactional:6
Lava-louças Electrolux LL14B/LV14X,15,370,18;20;22;21;79;47;35;59;45;100;84;84,task:3;informational:38;navigational:36;commercial:12;transactional:11
Limpadores de Banheiro,15,321,30;59;100;73;44;46;45;79;67;68;59;63,task:3;informational:56;navigational:1;commercial:29;transactional:11
Lavanderia Dry Wash,16,4332,95;98;98;98;98;100;100;100;100;100;100;100,task:5;informational:42;navigational:13;commercial:33;transactional:7
Sabão Brilhante,27,14907,31;36;40;97;98;99;99;100;99;99;98;98,task:5;informational:38;navigational:22;commercial:25;transactional:10
Buffet: Pratos e Louças,19,484,67;90;100;60;78;79;74;58;59;61;61;65,task:1;informational:61;navigational:4;commercial:29;transactional:5
Máquinas de lavar com água quente,48,12558,16;23;34;55;99;100;100;98;96;96;96;96,task:5;informational:62;navigational:2;commercial:26;transactional:5
Start Limpeza e Química,15,1317,60;86;87;88;87;95;92;91;100;100;96;95,task:3;informational:23;navigational:50;commercial:18;transactional:6
Limpeza de Calçadas,17,630,43;45;45;26;97;100;99;80;97;98;98;98,task:8;informational:75;navigational:5;commercial:7;transactional:5
Bacias e Baldes para Lavar Roupas,15,430,37;43;44;30;28;42;52;100;58;42;43;42,task:2;informational:47;navigational:2;commercial:40;transactional:9
Limpeza de Alumínio,30,20254,14;19;23;73;100;100;100;92;91;91;91;91,task:2;informational:66;navigational:3;commercial:15;transactional:14
Limpeza Doméstica: Limpadores Multiuso,19,2491,12;13;22;14;95;94;94;100;100;100;100;100,task:2;informational:53;navigational:11;commercial:15;transactional:19
limpeza de cadeiras,18,524,85;85;87;95;95;95;95;100;100;100;100;100,task:5;informational:78;navigational:5;commercial:10;transactional:2
Lavatórios de Cabelo Usados,16,143,84;90;94;99;97;97;100;90;92;92;92;92,task:7;informational:36;navigational:11;commercial:19;transactional:27
Lavagem de Bonés,32,4548,100;98;92;90;86;86;86;90;79;79;81;82,task:8;informational:80;navigational:5;commercial:5;transactional:2
Vidro Lacado e Lacagem,18,1248,52;51;52;61;21;22;22;91;100;100;100;100,task:8;informational:68;navigational:2;commercial:19;transactional:3
Organização Doméstica,81,20508,100;100;95;91;86;87;87;87;85;85;85;85,task:7;informational:71;navigational:5;commercial:11;transactional:6
Limpeza de forno com Easy-Off,20,4498,28;30;26;44;93;94;94;100;96;95;95;96,task:2;informational:65;navigational:5;commercial:17;transactional:11
Frigideiras Brinox,22,1429,59;85;86;82;84;88;89;93;100;100;96;96,task:3;informational:36;navigational:33;commercial:14;transactional:14
Faxina Doméstica,16,51,36;50;63;40;82;100;77;38;38;37;37;37,task:3;informational:51;navigational:4;commercial:26;transactional:16
Lavadoras Electrolux,192,82842,37;38;40;64;68;68;68;100;99;99;99;99,task:2;informational:43;navigational:16;commercial:21;transactional:18
Esponjas Mágicas para Limpeza,47,34359,14;17;22;83;98;98;98;100;100;100;100;100,task:5;informational:73;navigational:5;commercial:13;transactional:4
Lavanderias Self-Service,46,45755,38;41;36;100;39;39;39;46;46;46;46;46,informational:57;navigational:10;commercial:23;transactional:10
Suportes para detergente e esponja,24,5699,74;92;99;98;97;100;100;97;100;100;100;98,task:3;informational:49;navigational:12;commercial:26;transactional:10
Limpeza de Geladeiras Inox,57,13498,94;94;95;100;83;84;84;97;97;97;97;96,task:3;informational:81;navigational:5;commercial:6;transactional:5
Brastemp Lava-Louças: Tabela de Erros,18,812,96;100;100;99;84;85;84;88;88;87;86;85,task:2;informational:73;navigational:10;commercial:10;transactional:5
Produtos de Limpeza Suprema,27,7650,17;23;24;87;99;100;100;87;84;85;85;84,task:2;informational:50;navigational:11;commercial:25;transactional:12
Chef e utilidades Brasil,17,1280,77;100;99;98;98;99;99;96;91;91;92;92,task:2;informational:46;navigational:32;commercial:14;transactional:6
Máquinas de lavar no Brasil,21,2468,82;98;100;58;51;54;55;56;56;68;57;63,task:2;informational:50;navigational:12;commercial:17;transactional:19
Pegadores de Cozinha,16,2026,77;97;100;99;99;100;100;100;99;99;97;99,task:5;informational:65;navigational:2;commercial:20;transactional:8
Lavanderias Planejadas com Móveis Embutidos,19,1742,76;98;100;98;89;96;98;95;98;97;98;96,task:3;informational:68;navigational:1;commercial:16;transactional:12
Carrinhos de Lavanderia,16,283,40;89;98;92;88;56;58;100;91;67;53;55,task:10;informational:42;navigational:8;commercial:29;transactional:11
Remoção de lodo em casa,22,1297,54;61;79;97;100;85;85;87;84;93;91;89,task:2;informational:80;navigational:5;commercial:8;transactional:5
Noda Cozinha,16,1248,28;99;100;100;19;20;19;79;78;78;78;78,task:2;informational:15;navigational:60;commercial:14;transactional:9
Lixeiras e Baldes de Lixo,16,2294,35;42;42;40;35;36;37;100;94;94;98;100,task:7;informational:45;navigational:4;commercial:35;transactional:9
Limpeza Doméstica e Saúde Ambiental,15,55,55;74;83;75;73;84;82;100;86;47;42;42,task:10;informational:42;navigational:6;commercial:37;transactional:5
Ciclos de Lavanderia,15,819,14;23;24;14;14;14;14;25;25;100;79;97,task:2;informational:40;navigational:34;commercial:19;transactional:5
Finish lava-louças 2–5 kg,17,212,53;59;61;56;53;67;72;100;53;53;54;53,task:3;informational:22;navigational:41;commercial:30;transactional:4
Lava Rápido Barueri & Alphaville,15,332,39;100;49;47;47;50;49;51;44;45;49;50,task:2;informational:13;navigational:30;commercial:50;transactional:5
Panos de pia de cozinha,17,1098,84;99;100;99;98;93;94;58;67;67;68;67,task:2;informational:37;navigational:2;commercial:46;transactional:13
Lavagem de Travesseiros,55,12787,97;100;100;100;96;97;97;96;100;100;100;100,task:2;informational:82;navigational:2;commercial:6;transactional:8
Limpeza de cobre e bronze,46,9430,41;44;46;70;79;80;80;99;100;100;100;100,task:12;informational:73;navigational:3;commercial:10;transactional:2
Cabeceiras limpas,15,86,19;56;100;77;20;20;20;62;57;23;23;23,task:7;informational:38;navigational:13;commercial:30;transactional:12
Ajax: produtos de limpeza,23,4711,19;25;26;28;98;100;100;89;87;87;88;88,task:5;informational:62;navigational:15;commercial:13;transactional:5
Lavanderias Mauá,15,181,32;97;100;38;55;64;57;41;39;41;41;36,task:3;informational:22;navigational:30;commercial:40;transactional:5
Limpeza de Pisos,45,15988,21;25;33;81;99;100;100;96;93;93;93;93,task:5;informational:70;navigational:5;commercial:12;transactional:8
Produtos de Limpeza Caseiros,31,3952,64;66;54;82;87;88;88;93;100;100;100;100,task:12;informational:75;navigational:5;commercial:5;transactional:3
Lavagem de Carros - Campo Grande,15,204,75;100;100;96;90;90;88;90;86;90;92;92,task:3;informational:18;navigational:37;commercial:37;transactional:5
Lavagem do Rosto,31,4382,97;90;93;100;96;97;97;88;100;100;100;100,task:6;informational:73;navigational:2;commercial:12;transactional:7
Utensílios de Cozinha Inox,19,636,89;100;100;54;64;67;69;77;60;61;56;57,task:5;informational:45;navigational:4;commercial:40;transactional:6
Guru de Limpeza Online,21,1004,34;30;28;73;100;100;100;72;77;81;77;77,informational:58;navigational:32;commercial:8;transactional:2
Pratos de bambu,16,465,72;79;88;77;74;82;66;100;100;97;97;97,task:2;informational:65;navigational:5;commercial:20;transactional:8
Removedor de Limpeza,34,6570,32;35;35;46;75;76;76;97;100;100;100;100,task:2;informational:55;navigational:7;commercial:23;transactional:13
Lava Show: lava rápido e lavagem automotiva,16,381,45;100;100;87;86;45;46;53;62;62;62;62,task:2;informational:56;navigational:10;commercial:22;transactional:10
Bowl de porcelana e cerâmica,26,25800,19;22;22;99;100;100;100;83;84;84;84;83,task:8;informational:53;navigational:4;commercial:27;transactional:8
Sabão líquido para lavar roupas,70,27975,45;49;53;76;88;88;88;100;95;95;95;95,task:5;informational:49;navigational:4;commercial:30;transactional:12
Cozinhando com Ly,19,5501,97;100;100;100;94;95;96;94;94;94;94;94,task:10;informational:70;navigational:5;commercial:7;transactional:8
Utilidades para o Lar,19,3321,89;81;85;85;32;35;35;100;91;91;92;92,task:2;informational:37;navigational:30;commercial:27;transactional:4
Lavanderias em Porto Alegre,15,1647,88;99;100;99;94;98;99;68;68;68;68;68,informational:50;navigational:16;commercial:28;transactional:6
Lavagens de Carro em Shoppings,15,49,23;24;29;100;100;30;30;27;27;25;26;25,task:3;informational:48;navigational:4;commercial:31;transactional:14
Limpadores Multiuso,17,975,15;19;46;88;100;63;61;68;68;71;68;69,task:2;informational:74;navigational:6;commercial:15;transactional:3
Capas para lava e seca,17,990,17;51;52;38;38;53;56;68;56;100;81;81,task:7;informational:51;navigational:4;commercial:21;transactional:17
Limpeza B Clean,22,9368,7;14;14;36;87;88;88;100;100;100;99;99,task:2;informational:66;navigational:10;commercial:16;transactional:6
Lavagem gástrica e estomacal,33,8288,92;95;96;98;82;83;84;98;100;100;100;100,task:2;informational:83;navigational:5;commercial:8;transactional:2
Pato – Limpeza Doméstica,21,2068,49;60;60;99;96;98;100;87;94;94;94;94,task:8;informational:59;navigational:4;commercial:19;transactional:10
Higienização e Limpeza,30,26564,29;32;100;35;99;99;99;31;99;99;98;98,task:12;informational:76;navigational:4;commercial:8
OMO lavanda: detergente líquido,15,264,79;97;100;98;96;97;98;99;95;95;95;96,task:7;informational:54;navigational:5;commercial:18;transactional:16
Super Clean: Produtos de Limpeza,16,727,52;59;100;94;33;35;34;95;85;87;44;44,task:2;informational:41;navigational:9;commercial:37;transactional:11
Lavanderias em Tatuapé,15,267,45;96;100;75;75;46;45;48;48;46;46;46,task:2;informational:28;navigational:13;commercial:52;transactional:5
Lava Rápido Campinas,15,250,50;53;55;53;100;97;78;54;53;52;52;52,task:7;informational:35;navigational:20;commercial:33;transactional:5
Vasos sanitários Logasa,21,1640,84;92;91;89;66;94;77;96;70;70;96;100,task:2;informational:43;navigational:28;commercial:19;transactional:8
Pias e tanques para lavanderia,23,4358,100;52;57;59;71;72;72;56;57;57;58;57,task:5;informational:55;navigational:5;commercial:21;transactional:14
Detergentes e Limpeza Doméstica,74,23707,49;54;57;96;94;95;95;94;100;100;100;100,task:5;informational:63;navigational:6;commercial:17;transactional:9
Lavanderias em Palhoça,15,155,47;99;98;49;100;52;49;50;48;48;49;50,informational:57;navigational:18;commercial:21;transactional:4
Brushing de cabelo,17,1402,38;43;45;44;41;41;38;99;99;100;100;100,task:2;informational:79;navigational:3;commercial:10;transactional:6
Enxágue e enxaguar em PT,29,8159,21;25;24;29;33;35;35;45;100;100;100;100,task:2;informational:85;navigational:5;commercial:5;transactional:3
Lavanderia e Lava-Rápido Itaquera,15,71,32;34;35;34;100;37;37;33;33;33;33;33,task:3;informational:25;navigational:38;commercial:22;transactional:12
Higiene de Bebedouros,21,1130,37;38;53;83;100;100;100;98;99;99;99;99,task:4;informational:77;navigational:6;commercial:7;transactional:6
Batedeiras KitchenAid,34,13764,93;97;100;46;46;47;47;56;57;57;57;57,task:3;informational:38;navigational:15;commercial:29;transactional:15
Escorredores de louça retráteis,15,192,44;100;97;80;86;80;59;50;52;52;51;53,task:3;informational:37;navigational:1;commercial:42;transactional:17
