name,prompts_count,volume,volume_trend,intents
Escovas de Dente Elétricas,17,214,100;88;74;20;20;15;61;100;67;53;50;9,task:3;informational:41;navigational:10;commercial:35;transactional:11
Teteras y Hervidores Eléctricos,27,772,63;100;75;75;63;65;45;44;35;34;34;34,task:2;informational:64;navigational:4;commercial:22;transactional:8
Receitas e Gastronomia,15,362,100;91;86;86;83;83;76;62;64;85;72;91,task:10;informational:53;navigational:16;commercial:11;transactional:10
Ferramentas Gerais e Serviços Relacionados,15,878,7;7;6;5;8;56;43;75;100;26;20;28,task:3;informational:39;navigational:15;commercial:27;transactional:16
Microondas y Hornos de Microondas,35,9392,60;49;50;57;88;90;95;53;86;91;89;100,task:5;informational:47;navigational:6;commercial:32;transactional:10
Gastronomia Caseira e Bem-Estar,16,98,6;100;75;30;30;92;79;62;59;4;4;4,task:7;informational:65;navigational:10;commercial:11;transactional:7
Estufas y Cocinas Samsung,20,7188,45;31;48;48;47;31;41;5;54;83;88;100,task:2;informational:39;navigational:28;commercial:12;transactional:19
Motores elétricos,16,168,100;66;20;19;18;18;18;32;29;29;39;45,task:2;informational:64;navigational:4;commercial:26;transactional:4
Lava Louça Portátil,16,3763,2;30;34;34;34;33;28;65;65;100;70;80,task:7;informational:39;navigational:4;commercial:27;transactional:23
Geradores de Energia Residencial e Elétricos,18,672,26;26;17;23;41;34;15;29;36;100;60;22,task:1;informational:57;navigational:4;commercial:28;transactional:10
Filtros de Água Eletrônicos e Loja,15,2496,21;36;47;39;47;20;15;54;4;4;73;100,task:2;informational:34;navigational:24;commercial:34;transactional:6
Estufas y electrodomésticos en Coppel,20,479,31;29;37;62;63;61;54;60;100;23;23;24,task:2;informational:23;navigational:43;commercial:8;transactional:24
Electrodomésticos de Lavavajillas,18,1003,60;38;42;48;44;34;29;100;22;21;17;23,task:2;informational:58;navigational:5;commercial:27;transactional:8
Geladeiras Consul,15,49,2;3;2;25;25;100;59;21;16;2;2;3,task:3;informational:56;navigational:18;commercial:19;transactional:4
Gabinetes y Muebles de Cocina,19,6216,98;99;100;86;88;92;89;86;94;94;92;92,task:5;informational:42;navigational:4;commercial:31;transactional:18
Aspiradores de pó melhores,15,2004,48;29;29;25;58;33;44;23;18;98;88;100,task:3;informational:35;navigational:3;commercial:47;transactional:12
Fechaduras Eletrônicas e Digitais,20,2010,27;19;24;20;20;11;100;8;11;9;67;96,task:3;informational:45;navigational:3;commercial:31;transactional:18
Armários e Gabinetes de Banheiro,15,5804,7;6;5;4;21;19;19;30;37;42;34;100,task:10;informational:14;navigational:12;commercial:47;transactional:17
Pias e Cubas para Banheiro,17,5127,4;4;4;4;38;35;20;3;3;3;74;100,task:7;informational:57;navigational:3;commercial:24;transactional:9
Home Goods Cookware and Kitchenware,17,748,100;62;67;68;73;41;31;46;34;61;46;17,task:6;informational:57;navigational:8;commercial:16;transactional:13
Refrigeradores e Filtros de Água Brastemp B Blend,17,324,15;16;16;15;61;100;15;14;13;15;15;19,task:5;informational:43;navigational:11;commercial:35;transactional:6
Baterias Eletrônicas e Elétricas,15,89,22;28;96;96;100;84;61;73;65;69;40;53,task:3;informational:55;navigational:4;commercial:34;transactional:4
Caixas Organizadoras para Armazenamento e Cozinha,15,4918,2;3;22;17;44;37;30;23;37;41;74;100,task:1;informational:53;navigational:1;commercial:32;transactional:13
Electrónica y Electrodomésticos,21,12649,35;30;26;32;25;35;32;37;72;79;83;100,task:3;informational:44;navigational:12;commercial:37;transactional:4
Luxury Kitchen Appliances and Parts,15,2854,50;35;13;16;16;19;12;42;52;76;91;100,task:5;informational:67;navigational:3;commercial:18;transactional:7
Electric Cooktops Comparison and Reviews,20,4149,75;75;76;46;45;38;53;70;66;76;62;100,task:5;informational:28;commercial:62;transactional:5
Painéis para TV e Decoração de Quarto,16,2276,42;22;23;14;18;23;25;29;17;100;79;87,task:10;informational:24;navigational:4;commercial:51;transactional:11
Elettrodomestici Frigorifero e Congelatore,15,3974,4;4;34;44;44;38;26;58;53;100;74;86,task:2;informational:37;navigational:9;commercial:43;transactional:9
Cuisinières électriques,17,132,100;62;65;56;99;87;64;89;90;7;6;6,task:5;informational:33;navigational:5;commercial:42;transactional:15
Receitas e Culinária,18,1038,36;36;37;37;37;36;35;18;100;100;100;100,task:5;informational:72;navigational:5;commercial:10;transactional:8
Secadoras de Roupas no Brasil,17,4101,4;4;31;29;23;17;25;4;35;45;75;100,task:3;informational:46;navigational:4;commercial:42;transactional:5
Cookware Sets and Pots,15,420,70;45;84;81;84;84;51;100;23;23;17;23,task:3;informational:35;navigational:11;commercial:39;transactional:12
ollas y calderos de aluminio para cocinar,17,2021,16;37;16;15;17;17;16;38;60;70;82;100,task:3;informational:61;navigational:5;commercial:23;transactional:8
Cuisine et Décoration de Cuisine,15,2405,29;30;34;9;10;35;22;10;14;100;80;74,task:17;informational:41;navigational:24;commercial:10;transactional:8
IDOS e suas variações,17,1586,27;27;27;24;24;24;23;100;80;31;28;31,task:8;informational:60;navigational:2;commercial:13;transactional:17
Foyers électriques,16,33,44;35;49;57;57;12;14;63;100;3;2;2,task:7;informational:32;navigational:3;commercial:46;transactional:12
Lixadeiras Elétricas e Orbital,15,530,8;7;100;90;41;72;54;46;63;79;27;61,task:7;informational:44;navigational:5;commercial:19;transactional:25
caixa de ferramentas,16,1653,2;5;19;19;18;18;15;100;100;92;39;45,task:7;informational:41;navigational:4;commercial:32;transactional:16
Energia elétrica e eletricidade,20,458,77;85;80;62;55;55;100;59;41;41;45;47,task:2;informational:70;navigational:5;commercial:13;transactional:10
Home Appliances and Appliance Stores,865,578864,44;45;68;66;100;100;100;91;100;100;100;100,task:2;informational:33;navigational:11;commercial:34;transactional:20
Repuestos y Partes de Electrodomésticos y Hogar,15,1491,8;5;11;8;10;10;6;96;14;21;82;100,task:3;informational:70;navigational:8;commercial:12;transactional:7
Calefacción eléctrica y estufas portátiles,21,688,80;39;40;39;74;100;84;27;71;75;28;27,task:2;informational:54;navigational:6;commercial:29;transactional:9
Electric and Gas Ovens and Stoves,21,5629,60;17;30;25;28;23;35;6;58;65;70;100,task:2;informational:53;navigational:5;commercial:24;transactional:16
Secadores e Pranchas de Cabelo,15,565,89;42;14;12;100;76;55;85;14;15;72;61,task:10;informational:35;navigational:5;commercial:29;transactional:21
kitchenware and cooking supplies,20,4091,24;19;75;70;60;48;43;35;47;48;75;100,task:3;informational:40;navigational:11;commercial:37;transactional:9
Estate Kitchen Appliances,19,713,100;59;17;39;67;52;28;27;36;40;33;33,task:2;informational:45;navigational:9;commercial:38;transactional:6
Quentão e Vinho Quente,18,633,56;68;68;68;58;58;58;100;100;100;100;100,task:5;informational:78;navigational:6;commercial:7;transactional:4
Fregaderos y Tarjas de Cocina,26,2062,24;29;23;23;39;36;24;27;93;100;24;25,task:8;informational:51;navigational:4;commercial:26;transactional:11
Hornos Unox,15,18,14;23;100;73;20;22;18;32;18;19;19;20,task:3;informational:25;navigational:39;commercial:11;transactional:22
Cantinho Brasileiro e do Brasil,15,866,26;81;55;61;87;100;42;28;12;12;55;28,task:3;informational:51;navigational:12;commercial:12;transactional:22
Kitchen Fixtures and Appliances,16,3382,41;35;27;13;16;40;24;54;52;100;78;95,task:1;informational:66;navigational:5;commercial:22;transactional:6
Forni Bosch,15,3351,3;3;9;9;10;13;8;4;95;100;83;92,task:3;informational:20;navigational:32;commercial:12;transactional:33
Campanas y Extractores de Cocina,29,3629,100;69;70;65;67;66;66;87;75;73;72;73,task:2;informational:43;navigational:15;commercial:23;transactional:17
Home Appliances and Kitchen Equipment,15,4592,39;27;30;26;31;20;22;10;79;100;47;60,task:7;informational:32;navigational:18;commercial:18;transactional:25
Cookware for Home and Kitchen,16,3306,40;19;24;30;28;58;46;8;45;55;100;96,task:5;informational:50;navigational:1;commercial:32;transactional:12
Luxury and Modern Kitchen Appliances,53,7850,50;49;41;48;81;78;81;89;96;100;99;99,task:5;informational:36;navigational:12;commercial:31;transactional:16
Áreas Gourmet e Lazer,16,190,86;88;65;65;87;87;88;88;86;86;92;100,task:3;informational:65;navigational:15;commercial:9;transactional:8
Gas Cooktops and Appliance Parts,16,396,63;50;72;80;68;89;63;62;100;14;15;13,task:7;informational:54;navigational:11;commercial:15;transactional:13
Secadores e escovas de cabelo Revlon e Dyson,16,1258,81;46;84;58;56;39;100;7;26;20;83;86,task:10;informational:32;navigational:5;commercial:32;transactional:21
Kitchen Utensils and Equipment,745,359244,37;37;48;64;80;80;80;100;88;88;88;88,task:8;informational:41;navigational:4;commercial:40;transactional:7
Calefones a gas y eléctricos,19,754,8;8;13;14;41;100;66;27;34;33;33;34,task:2;informational:63;navigational:2;commercial:18;transactional:15
Acabamentos Residenciais e de Construção,17,1218,100;90;80;100;62;61;70;36;35;36;36;37,task:2;informational:72;navigational:5;commercial:13;transactional:8
Target Hot Plates and Electric Stoves,15,170,67;46;65;56;65;14;40;4;67;100;4;5,task:7;informational:24;navigational:24;commercial:17;transactional:28
Encimeras y laminados para cocina y madera,18,2283,36;27;60;68;87;93;58;25;29;30;73;100,task:2;informational:51;navigational:4;commercial:32;transactional:11
Köksapparater och vitvaror,15,2629,40;25;30;39;51;33;31;100;81;77;56;81,task:7;informational:67;navigational:8;commercial:15;transactional:3
Estufas Industriales y Comerciales,18,105,48;86;83;100;100;78;16;28;26;19;17;13,task:3;informational:42;navigational:12;commercial:22;transactional:21
Micro-ondes et fours micro-ondes,16,4170,26;17;23;40;39;15;13;39;34;100;74;71,task:2;informational:48;navigational:5;commercial:38;transactional:7
Smart Kitchen Appliances and Electronics,15,5738,67;46;5;5;11;11;10;50;40;54;79;100,task:7;informational:32;navigational:3;commercial:46;transactional:12
Hornos eléctricos pequeños y portátiles,17,189,6;6;9;13;33;30;7;5;89;100;5;6,task:3;informational:51;navigational:1;commercial:23;transactional:22
Geladeiras e Ar Condicionado Casas Bahia,15,114,2;3;3;100;100;14;11;6;7;4;4;6,task:3;informational:18;navigational:64;commercial:10;transactional:5
Alacenas y Muebles de Cocina,16,515,13;23;11;11;25;19;18;9;90;100;9;9,task:5;informational:43;navigational:9;commercial:35;transactional:8
Parrillas y Asadores de Gas y Estufa,18,1286,79;31;89;23;27;27;48;30;94;100;31;32,task:8;informational:39;navigational:4;commercial:28;transactional:21
Cerâmica Bordallo Pinheiro e Claudia Schiffer,15,551,18;56;41;24;8;7;4;11;9;10;66;100,task:10;informational:45;navigational:5;commercial:18;transactional:22
Air Fryers and Cooking Appliances,20,476,50;47;39;36;29;38;57;100;79;26;23;27,task:7;informational:52;navigational:13;commercial:14;transactional:14
Móveis de Madeira e Rústicos,16,47,7;8;9;9;100;69;13;8;8;8;8;8,task:3;informational:38;navigational:14;commercial:24;transactional:21
Thermador Kitchen Appliances and Ranges,47,12197,86;95;98;96;99;100;100;99;100;100;99;99,informational:37;navigational:24;commercial:17;transactional:22
hornos a gas y comerciales,15,31,33;63;71;69;43;54;48;26;94;100;15;16,task:10;informational:41;navigational:4;commercial:31;transactional:14
Home Appliances and Appliance Parts,15,3486,100;89;84;66;63;56;35;25;18;62;48;86,task:7;informational:57;navigational:5;commercial:18;transactional:13
Mesas Pequenas para Cozinha,15,934,2;20;20;21;100;75;58;56;32;31;29;44,task:10;informational:40;navigational:1;commercial:43;transactional:6
Armadilhas Elétricas para Mosquitos,16,1311,6;6;27;20;25;10;10;100;5;5;62;85,task:5;informational:47;navigational:4;commercial:34;transactional:10
Bombas de combustível e abastecimento,16,1305,7;8;13;10;10;11;10;36;15;15;72;100,task:2;informational:45;navigational:9;commercial:37;transactional:7
Wood-Burning Ovens and Stoves,19,604,40;79;52;52;48;46;50;62;100;66;49;82,task:5;informational:56;navigational:10;commercial:20;transactional:9
Home Appliances and Home Improvement,15,494,68;45;33;31;31;25;27;43;84;100;7;8,task:7;informational:42;navigational:8;commercial:18;transactional:25
Kitchen Ranges and Ovens,16,969,100;67;79;70;68;61;43;36;26;39;36;33,task:2;informational:30;navigational:46;commercial:14;transactional:8
Radiatoare și calorifere,16,320,45;52;55;50;77;77;77;100;93;78;77;78,task:3;informational:58;navigational:9;commercial:27;transactional:3
Kitchenware and Cooking Tools,19,2586,10;10;13;9;12;10;9;24;46;91;61;100,task:8;informational:44;navigational:4;commercial:36;transactional:8
Calentadores de agua y eléctricos,66,28360,31;23;23;33;40;40;40;76;100;100;100;100,task:2;informational:52;navigational:2;commercial:31;transactional:13
Plaques à induction et appareils de cuisson,17,195,26;83;100;77;45;36;55;9;32;45;7;7,task:2;informational:42;navigational:1;commercial:43;transactional:12
Chiuvete de bucătărie,15,3783,21;10;9;42;38;35;20;23;24;100;78;100,task:3;informational:64;navigational:5;commercial:18;transactional:10
Mechones y Mechones de Gas para Cocina,17,1999,13;11;8;7;100;100;12;9;12;5;97;83,task:1;informational:57;navigational:4;commercial:32;transactional:6
Household and Electric Appliances,16,1298,64;55;54;72;100;79;66;38;37;34;44;43,task:1;informational:73;navigational:5;commercial:15;transactional:6
Forni Professionali e Industriali,18,83,53;62;64;100;100;92;56;68;72;54;54;54,task:3;informational:32;navigational:10;commercial:44;transactional:11
kitchen hob and stove terminology,63,31901,26;28;33;78;80;80;80;95;100;100;100;100,task:2;informational:72;navigational:4;commercial:18;transactional:4
Sopletes y Encendedores de Gas,16,6358,16;20;19;44;44;46;54;39;62;66;100;100,task:10;informational:50;navigational:4;commercial:21;transactional:15
Extratores de Dados e Ferramentas de Retirada,17,301,83;86;23;19;35;100;70;48;11;9;41;50,task:3;informational:55;navigational:2;commercial:18;transactional:22
Automação Residencial,18,563,88;64;64;75;94;100;52;67;63;52;44;50,task:8;informational:67;navigational:5;commercial:15;transactional:5
hornos tostadores,15,614,33;22;49;39;20;16;12;79;100;78;27;33,task:7;informational:43;navigational:2;commercial:18;transactional:30
Farberware Kitchen Appliances and Cookware,16,376,100;78;13;14;11;8;17;2;2;2;22;18,task:3;informational:31;navigational:18;commercial:26;transactional:22
Lavadoras de Alta Pressão,16,212,2;3;34;28;25;11;7;32;97;100;4;4,task:3;informational:30;navigational:17;commercial:39;transactional:11
Organizadores de Cestos e Cestinhas,15,1696,11;8;25;22;76;68;52;65;68;86;54;100,task:10;informational:48;navigational:15;commercial:19;transactional:8
Farberware Electric and Induction Cooktops,18,3016,13;16;58;49;34;29;12;13;34;26;72;100,task:5;informational:53;navigational:4;commercial:32;transactional:6
Instrumentos Musicais e Lojas,17,208,92;100;88;41;41;53;41;37;28;33;26;31,task:2;informational:58;navigational:9;commercial:27;transactional:4
Tasty Cookware and Kitchenware,23,824,33;23;24;43;46;49;49;20;83;100;25;22,task:2;informational:38;navigational:19;commercial:30;transactional:11
Hornos y Freidoras de Aire,17,648,33;25;100;71;46;41;85;20;34;38;43;43,task:2;informational:55;navigational:10;commercial:16;transactional:17
Xícaras e Canecas,16,416,41;80;100;85;61;39;23;98;71;26;26;26,task:5;informational:36;navigational:9;commercial:44;transactional:6
ollas para freír,16,81,100;58;12;12;13;53;35;3;4;4;5;5,task:10;informational:23;navigational:5;commercial:36;transactional:26
Accessoires et pièces pour appareils Cuisinart,16,61,17;14;11;9;100;8;6;92;76;22;17;24,task:3;informational:17;navigational:8;commercial:25;transactional:47
Cocinas Industriales y Muebles para Cocina,15,93,100;55;38;32;17;89;92;41;34;27;23;33,task:10;informational:46;navigational:4;commercial:32;transactional:8
Churrasco e Espetinhos,17,1009,100;100;79;68;38;38;38;35;89;89;89;89,task:12;informational:69;navigational:3;commercial:11;transactional:5
Sabão e detergente para louça,16,671,9;10;43;55;16;17;15;10;19;17;54;100,task:5;informational:46;navigational:9;commercial:31;transactional:9
Italian Kitchen Appliances and Tools,29,1321,79;65;68;71;81;76;78;78;100;100;96;97,task:2;informational:35;navigational:9;commercial:43;transactional:11
Móveis e Cadeiras de Escritório,25,4528,22;24;25;100;32;29;28;27;30;29;38;42,task:5;informational:52;navigational:5;commercial:28;transactional:10
Máquinas de fazer salgados e coxinhas,17,96,15;23;17;17;68;100;81;79;63;59;46;17,task:3;informational:46;navigational:6;commercial:25;transactional:20
Ceramic Cooktops and Stoves,65,12343,32;25;32;68;79;77;77;87;98;100;94;94,task:8;informational:54;navigational:2;commercial:31;transactional:5
Kitchen and Home Gadgets,15,4394,73;50;45;45;54;41;22;57;69;89;75;100,task:10;informational:45;navigational:12;commercial:18;transactional:15
bếp điện và bếp từ,24,2003,37;30;31;21;21;20;69;100;61;69;51;71,task:5;informational:74;navigational:2;commercial:15;transactional:4
Secadores de cabelo para rolos e mesa,17,984,100;46;13;9;9;13;9;38;11;13;21;23,task:7;informational:64;navigational:5;commercial:17;transactional:7
L&D Appliances and Home Equipment,15,1375,59;58;62;52;66;35;25;100;48;37;39;38,task:7;informational:39;navigational:3;commercial:43;transactional:8
Luminárias de Teto para Cozinha e Ambientes,16,1980,3;5;3;3;3;79;78;55;61;79;74;100,task:10;informational:28;navigational:1;commercial:38;transactional:23
Haushaltsgeräte und Elektronik,15,3134,10;8;7;7;40;47;33;19;13;100;90;80,task:10;informational:64;navigational:6;commercial:15;transactional:5
Geladeiras Duas Portas,15,2163,26;16;19;21;98;62;41;69;64;100;88;97,task:2;informational:43;navigational:22;commercial:24;transactional:9
Kitchen Gadgets and Tools,16,2186,100;68;58;61;59;47;13;15;88;89;53;69,task:5;informational:42;navigational:4;commercial:40;transactional:9
Cook's Appliance Services and Repairs,15,1886,34;28;25;13;14;32;36;15;85;100;50;66,informational:14;navigational:62;commercial:19;transactional:5
Identificadores de electrodomésticos y marcas,17,252,95;74;79;57;57;16;15;100;83;19;11;17,task:7;informational:67;navigational:5;commercial:11;transactional:10
Tesouras de Poda Elétricas,15,39,57;38;13;12;100;81;59;79;31;35;13;15,task:4;informational:45;navigational:5;commercial:18;transactional:28
Discos de Arado para Cozinhar e Agricultura,15,62,36;35;34;23;23;23;100;22;19;19;18;19,task:2;informational:56;navigational:2;commercial:36;transactional:4
Duchas Higiênicas e Higienização de Banheiros,16,3659,2;2;2;2;23;56;31;4;5;100;74;98,task:3;informational:59;navigational:5;commercial:17;transactional:16
Cocinas y Estufas de Gas y Eléctricas de Dos Quemadores,15,7700,7;6;6;8;24;21;14;9;47;56;88;100,task:3;informational:57;navigational:5;commercial:22;transactional:13
Freidoras eléctricas de aceite,18,2440,25;73;79;62;50;52;49;76;28;25;84;100,task:7;informational:28;navigational:4;commercial:40;transactional:21
Termos relacionados a banheiros,16,244,13;92;83;100;84;80;38;8;8;8;8;8,task:8;informational:84;navigational:3;commercial:3;transactional:2
ollas y utensilios de cocina Imusa,16,381,10;30;81;67;99;100;23;26;12;13;31;34,task:7;informational:37;navigational:13;commercial:29;transactional:14
Parrillas y Asadores Eléctricos,23,3340,23;24;22;22;39;40;31;27;32;33;100;91,task:5;informational:47;navigational:2;commercial:32;transactional:14
Descascadores de batatas e utensílios de cozinha,17,3981,10;8;9;11;10;9;21;6;28;100;81;91,task:8;informational:60;navigational:3;commercial:17;transactional:12
Lave-vaisselle et vaisselle,15,4788,10;28;30;29;34;27;10;10;76;90;100;100,task:3;informational:63;navigational:2;commercial:24;transactional:8
Facas para Churrasco e Cutelaria,15,5209,1;1;1;1;1;1;3;15;12;96;64;100,task:7;informational:32;navigational:3;commercial:46;transactional:12
Recherches de produits d'appareils électroménagers,15,5105,26;17;16;20;20;17;14;14;17;100;75;89,task:3;informational:52;navigational:2;commercial:18;transactional:25
Estufas de mesa a gas,17,1389,26;26;100;83;32;19;15;19;23;23;62;72,task:3;informational:47;navigational:7;commercial:20;transactional:23
Ovente Electric Cooktops and Hot Plates,15,19,93;63;38;41;50;37;33;100;2;2;2;2,task:3;informational:44;navigational:12;commercial:18;transactional:23
roupa de mesa e acessórios,16,931,5;4;5;100;100;39;53;20;13;50;38;68,task:7;informational:30;navigational:5;commercial:43;transactional:15
Juego de sartenes y ollas en Amazon,18,1509,22;20;19;8;8;8;13;32;19;100;67;87,task:7;informational:18;navigational:32;commercial:20;transactional:23
Gás para Ar Condicionado Automotivo e Residencial,19,228,49;100;73;76;76;32;31;29;28;28;28;28,task:5;informational:56;navigational:2;commercial:22;transactional:15
Cocinas de 2 quemadores,15,2717,6;38;37;31;31;11;9;88;7;7;89;100,task:5;informational:40;navigational:4;commercial:42;transactional:9
Secadores e centrifugadoras de salada,16,578,100;69;18;21;22;27;16;52;51;63;31;29,task:5;informational:60;navigational:5;commercial:15;transactional:15
Cocinas y Fondos de Cocina,18,535,84;100;92;47;47;46;37;36;35;35;35;35,task:2;informational:62;navigational:19;commercial:10;transactional:7
Sartenes y Ollas de Hierro Fundido,26,4176,44;30;31;54;78;75;77;79;73;73;100;95,task:3;informational:51;navigational:4;commercial:27;transactional:15
Vevor Kitchen Appliances,16,1580,64;5;7;5;57;52;38;4;92;100;72;44,task:3;informational:24;navigational:35;commercial:18;transactional:20
ollas multifuncionales y de presión Oster,16,361,22;15;13;100;100;22;34;76;38;32;23;35,task:5;informational:30;navigational:27;commercial:15;transactional:23
Pornografia Incestuosa Mãe e Filho,15,3943,46;49;45;57;57;57;39;7;7;95;73;100,task:7;informational:44;navigational:28;commercial:11;transactional:10
Penteadeiras com Espelho e LED,15,4856,2;11;2;2;39;10;12;42;63;82;100;98,task:7;informational:26;navigational:6;commercial:32;transactional:29
Máquinas de Café Expresso e Cápsulas,17,369,71;51;51;44;44;48;100;35;42;42;43;43,task:6;informational:36;navigational:8;commercial:27;transactional:23
Electric Hot Pot and Cooker,85,21394,39;42;45;80;85;85;85;100;97;100;91;90,task:8;informational:51;navigational:4;commercial:27;transactional:10
Vocabulario y traducción de electrodomésticos en español,25,4567,52;63;89;50;49;58;59;90;100;89;80;87,task:12;informational:70;navigational:5;commercial:8;transactional:5
Enxadas e Hosting,17,1234,16;16;15;16;100;91;7;32;35;60;50;65,task:7;informational:53;navigational:10;commercial:11;transactional:19
Thermador Cooktops and Ranges,22,2428,97;100;99;98;93;95;98;89;93;92;90;91,task:2;informational:40;navigational:11;commercial:16;transactional:31
Ovente Electric Cookware,15,1496,4;33;31;22;11;2;18;12;84;100;43;35,task:6;informational:18;navigational:28;commercial:26;transactional:22
Fotile Gas Cooktops and Stoves,15,10845,1;1;1;1;3;2;3;37;47;53;89;100,task:3;informational:40;navigational:12;commercial:12;transactional:33
Planchas de gas y eléctricas para cocina industrial,17,212,41;38;41;100;100;95;95;93;37;45;46;46,task:5;informational:46;navigational:4;commercial:31;transactional:14
Electrodomésticos y Muebles en Argentina,15,35,41;31;38;27;40;25;18;100;26;8;7;5,task:4;informational:32;navigational:30;commercial:18;transactional:16
Ferramentas de corte de grama e jardim,79,12621,68;68;74;70;95;96;99;81;81;81;100;100,task:8;informational:51;navigational:3;commercial:31;transactional:7
Cocinas portátiles y hornillos de gas para camping y uso portátil,19,565,96;100;40;36;7;7;9;13;10;10;19;19,task:2;informational:53;navigational:5;commercial:17;transactional:23
Fotile Multi-Function Ovens,16,5114,5;6;8;8;4;3;4;2;4;4;94;100,task:7;informational:40;navigational:8;commercial:22;transactional:23
Baterías de Cocina de Acero Inoxidable y Vidrio,19,2182,57;35;13;15;18;12;12;6;6;6;93;100,task:4;informational:47;navigational:1;commercial:26;transactional:22
Máquinas de Água com Gás,16,421,33;100;54;42;57;17;17;37;8;8;28;28,task:2;informational:36;navigational:9;commercial:41;transactional:12
Fri Jado y Equipos de Rotisserie,16,153,62;68;42;42;46;59;57;85;82;92;100;63,task:6;informational:35;navigational:17;commercial:20;transactional:22
Revestimentos de Porcelanato,16,75,15;17;17;18;17;17;100;36;42;18;18;18,task:3;informational:56;navigational:5;commercial:19;transactional:17
Accesorios para cocinitas y juegos de cocina infantiles,15,2739,2;7;8;5;2;15;11;14;15;76;58;100,task:3;informational:43;navigational:2;commercial:29;transactional:23
ollas de presión eléctricas y multifuncionales,37,14277,21;22;21;27;100;100;96;50;88;88;88;88,task:2;informational:52;navigational:5;commercial:27;transactional:14
Aspiradores Industriais e Profissionais,15,31,20;12;44;30;30;31;24;9;100;79;15;17,task:7;informational:37;navigational:3;commercial:47;transactional:6
Electrodomésticos de segunda mano y outlet,22,1617,93;85;27;22;38;66;40;31;100;70;55;60,task:5;informational:28;navigational:4;commercial:46;transactional:17
Electric Stove Burners and Elements,17,2480,57;45;62;52;46;56;56;9;14;13;80;100,task:2;informational:52;navigational:4;commercial:28;transactional:14
Máquinas de Café Philips Série 5400,21,794,38;58;37;100;98;89;89;23;43;43;43;43,task:2;informational:34;navigational:16;commercial:38;transactional:10
chimeneas eléctricas y de pared,16,6420,11;20;18;16;17;17;13;7;7;7;91;100,task:2;informational:45;navigational:5;commercial:22;transactional:26
Belling Kitchen Appliances,15,120,50;63;66;66;77;69;69;65;77;100;68;75,task:2;informational:23;navigational:30;commercial:10;transactional:35
Meubles de cuisine et décoration,18,7147,6;4;3;4;4;8;6;2;2;57;49;100,task:5;informational:39;navigational:9;commercial:36;transactional:11
Luminárias de Mesa,15,4469,24;14;13;8;61;32;22;24;24;26;78;100,task:3;informational:53;navigational:4;commercial:32;transactional:8
Cast Iron and Electric Stove Cookware,45,6218,46;51;52;74;91;91;91;93;100;100;100;100,task:1;informational:59;navigational:4;commercial:31;transactional:5
Home Depot Kitchenware and Gardening Supplies,16,5905,53;56;77;75;62;59;42;7;45;46;80;100,task:2;informational:15;navigational:38;commercial:18;transactional:27
Ollas Instant Pot y eléctricas,18,335,36;86;76;26;31;32;33;100;90;28;27;28,task:2;informational:60;navigational:8;commercial:17;transactional:13
Lavadoras y Secadoras Frigidaire,15,8618,14;19;8;6;15;15;11;40;36;38;77;100,task:2;informational:50;navigational:28;commercial:10;transactional:10
"Acessórios, Calçados e Moda Infantil",16,1226,10;12;6;6;100;38;33;56;34;32;28;40,task:5;informational:44;navigational:31;commercial:13;transactional:7
Estufas Mabe,16,243,54;49;47;49;49;87;100;73;92;53;37;42,task:2;informational:44;navigational:26;commercial:26;transactional:2
adesivos e papéis de parede para cozinha,15,54,11;9;9;9;51;8;79;100;65;19;18;21,task:3;informational:27;commercial:58;transactional:12
Dyson no Brasil,16,151,76;86;71;88;88;100;90;84;80;55;55;55,task:5;informational:25;navigational:33;commercial:32;transactional:5
Forminhas para Empada,16,328,23;23;25;26;26;29;38;31;31;87;65;100,task:5;informational:46;navigational:4;commercial:36;transactional:9
ollas para sopa y caldo,15,721,62;58;39;44;100;54;38;54;63;73;17;26,task:2;informational:64;navigational:2;commercial:20;transactional:12
Luxurious Kitchen Appliances,15,26,21;29;16;15;78;65;9;74;100;5;4;4,task:7;informational:32;commercial:50;transactional:11
Embalagens descartáveis para marmitas,15,206,19;56;49;51;78;100;78;69;72;67;49;63,task:3;informational:46;navigational:4;commercial:34;transactional:13
Painéis de LED e Iluminação Digital,15,311,35;21;22;26;20;53;92;67;51;100;66;38,task:2;informational:36;navigational:3;commercial:48;transactional:11
Air Fryer Ninja Brasil,17,179,17;14;11;11;11;11;20;64;100;20;20;19,task:2;informational:31;navigational:21;commercial:37;transactional:9
Cookware and Kitchenware Essentials,44,4431,44;37;38;53;63;72;66;78;96;100;66;67,task:5;informational:39;navigational:6;commercial:38;transactional:12
Luxury Kitchen Appliances and Design,15,71,4;15;4;26;26;75;80;100;74;23;18;13,task:7;informational:63;navigational:5;commercial:18;transactional:7
Iluminação LED Residencial,17,363,5;5;10;16;19;19;26;4;91;100;11;12,task:2;informational:49;navigational:1;commercial:32;transactional:16
batidor y utensilios de cocina,16,831,100;44;31;30;56;49;42;67;60;61;56;56,task:7;informational:50;navigational:4;commercial:35;transactional:4
Afiadores de Facas,16,83,93;66;33;30;40;29;20;100;39;57;5;6,task:7;informational:42;navigational:1;commercial:27;transactional:23
Decoración y diseño de cocinas,15,641,60;58;58;81;100;98;87;74;61;61;60;61,task:10;informational:69;navigational:5;commercial:11;transactional:5
