Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,cesto air fryer compativel,,,,,,,,,,,,,,,,
br,cesto air fryer original,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cesto air fryer preco,,,,,,,,,,,,,,,,
br,cesto antiaderente air fryer,,,,,,,,,,,,,,,,
br,cesto antiaderente air fryer compativel,,,,,,,,,,,,,,,,
br,cesto antiaderente air fryer original,,,,,,,,,,,,,,,,
br,cesto antiaderente air fryer preco,,,,,,,,,,,,,,,,
br,cesto freezer,,,,,,50,0,0.14,1.00,,,,"0.36,0.36,0.45,0.45,0.45,0.36,0.45,0.36,0.45,0.36,1.00,0.45",,,
br,cesto freezer compativel,,,,,,,,,,,,,,,,
br,cesto freezer original,,,,,,,,,,,,,,,,
br,cesto freezer preco,,,,,,,,,,,,,,,,
br,cesto lava louças,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cesto lava louças compativel,,,,,,,,,,,,,,,,
br,cesto lava louças original,,,,,,,,,,,,,,,,
br,cesto lava louças preco,,,,,,,,,,,,,,,,
br,cesto máquina de lavar,,,,,,20,0,0.00,0.89,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,cesto máquina de lavar compativel,,,,,,,,,,,,,,,,
br,cesto máquina de lavar original,,,,,,,,,,,,,,,,
br,cesto máquina de lavar preco,,,,,,,,,,,,,,,,
br,chaleira elétrica não desliga,,,,,,0,0,0.00,0.01,,,,"0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07",,,
br,chaleira elétrica não esquenta,,,,,,0,0,0.00,0.01,,,,"0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.00,0.00,0.00,0.28",,,
br,classificação energética eletrodomésticos,,,,,,20,0,0.00,0.33,,,,"1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
br,coifa fazendo barulho,,,,,,20,0,0.00,0.02,,,,"0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40",,,
br,coifa não puxa fumaça,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,coleta consciente electrolux,,,,,,20,0,0.53,0.37,,,,"0.42,0.42,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,coleta de eletrodomésticos usados,,,,,,90,17,0.27,0.45,201,Informational,"Reviews, Video, People Also Ask, Related Searches, AI Overview","0.78,1.00,1.00,0.50,0.35,0.28,0.21,0.35,0.64,1.00,0.64,0.50",90,,
br,com que frequência limpar adega climatizada,,,,,,,,,,,,,,,,
br,com que frequência limpar air fryer,,,,,,,,,,,,,,,,
br,com que frequência limpar ar condicionado,,,,,,,,,,,,,,,,
br,com que frequência limpar aspirador de pó,,,,,,,,,,,,,,,,
br,com que frequência limpar coifa,,,,,,,,,,,,,,,,
br,com que frequência limpar cooktop,,,,,,,,,,,,,,,,
br,com que frequência limpar fogão,,,,,,,,,,,,,,,,
br,com que frequência limpar forno elétrico,,,,,,,,,,,,,,,,
br,com que frequência limpar freezer,,,,,,,,,,,,,,,,
br,com que frequência limpar geladeira,,,,,,,,,,,,,,,,
br,com que frequência limpar lava e seca,,,,,,,,,,,,,,,,
br,com que frequência limpar lava louças,,,,,,,,,,,,,,,,
br,com que frequência limpar micro-ondas,,,,,,,,,,,,,,,,
br,com que frequência limpar máquina de lavar,,,,,,,,,,,,,,,,
br,com que frequência limpar purificador de água,,,,,,,,,,,,,,,,
br,com que frequência limpar secadora de roupas,,,,,,,,,,,,,,,,
br,como acionar garantia de eletrodoméstico,,,,,,,,,,,,,,,,
br,como consertar adega climatizada fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar adega climatizada não gela,,,,,,,,,,,,,,,,
br,como consertar air fryer com cheiro de queimado,,,,,,,,,,,,,,,,
br,como consertar air fryer desligando sozinha,,,,,,,,,,,,,,,,
br,como consertar air fryer não esquenta,,,,,,,,,,,,,,,,
br,como consertar air fryer não liga,,,,,,,,,,,,,,,,
br,como consertar ar condicionado com cheiro,,,,,,,,,,,,,,,,
br,como consertar ar condicionado desligando sozinho,,,,,,,,,,,,,,,,
br,como consertar ar condicionado fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar ar condicionado luz piscando,,,,,,,,,,,,,,,,
br,como consertar ar condicionado não gela,,,,,,,,,,,,,,,,
br,como consertar ar condicionado não liga,,,,,,,,,,,,,,,,
br,como consertar ar condicionado pingando agua,,,,,,,,,,,,,,,,
br,como consertar aspirador de pó com pouca forca,,,,,,,,,,,,,,,,
br,como consertar aspirador de pó não liga,,,,,,,,,,,,,,,,
br,como consertar aspirador de pó não puxa,,,,,,,,,,,,,,,,
br,como consertar aspirador de pó perdeu sucção,,,,,,,,,,,,,,,,
br,como consertar batedeira não liga,,,,,,,,,,,,,,,,
br,como consertar batedeira perdeu forca,,,,,,,,,,,,,,,,
br,como consertar bebedouro não gela,,,,,,,,,,,,,,,,
br,como consertar bebedouro vazando,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como consertar cafeteira não esquenta,,,,,,,,,,,,,,,,
br,como consertar cafeteira não passa café,,,,,,,,,,,,,,,,
br,como consertar cafeteira vazando,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como consertar cervejeira não gela,,,,,,,,,,,,,,,,
br,como consertar chaleira elétrica não desliga,,,,,,,,,,,,,,,,
br,como consertar chaleira elétrica não esquenta,,,,,,,,,,,,,,,,
br,como consertar coifa fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar coifa não puxa fumaça,,,,,,,,,,,,,,,,
br,como consertar cooktop chama fraca,,,,,,,,,,,,,,,,
br,como consertar cooktop não acende,,,,,,,,,,,,,,,,
br,como consertar cooktop não liga,,,,,,,,,,,,,,,,
br,como consertar depurador de ar com barulho,,,,,,,,,,,,,,,,
br,como consertar depurador de ar não puxa,,,,,,,,,,,,,,,,
br,como consertar ferro de passar manchando roupa,,,,,,,,,,,,,,,,
br,como consertar ferro de passar não esquenta,,,,,,,,,,,,,,,,
br,como consertar ferro de passar vazando água,,,,,,,,,,,,,,,,
br,como consertar fogão acendimento automático não funciona,,,,,,,,,,,,,,,,
br,como consertar fogão boca não acende,,,,,,,,,,,,,,,,
br,como consertar fogão chama amarela,,,,,,,,,,,,,,,,
br,como consertar fogão cheiro de gás,,,,,,,,,,,,,,,,
br,como consertar fogão forno não acende,,,,,,,,,,,,,,,,
br,como consertar fogão não acende,,,,,,,,,,,,,,,,
br,como consertar forno elétrico não esquenta,,,,,,,,,,,,,,,,
br,como consertar forno elétrico não liga,,,,,,,,,,,,,,,,
br,como consertar forno elétrico resistência queimada,,,,,,,,,,,,,,,,
br,como consertar freezer fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar freezer formando gelo,,,,,,,,,,,,,,,,
br,como consertar freezer não congela,,,,,,,,,,,,,,,,
br,como consertar freezer não gela,,,,,,,,,,,,,,,,
br,como consertar freezer não liga,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como consertar fritadeira elétrica não esquenta,,,,,,,,,,,,,,,,
br,como consertar fritadeira elétrica não liga,,,,,,,,,,,,,,,,
br,como consertar geladeira com cheiro ruim,,,,,,,,,,,,,,,,
br,como consertar geladeira congelando demais,,,,,,,,,,,,,,,,
br,como consertar geladeira fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar geladeira formando gelo,,,,,,,,,,,,,,,,
br,como consertar geladeira luz não acende,,,,,,,,,,,,,,,,
br,como consertar geladeira motor não desliga,,,,,,,,,,,,,,,,
br,como consertar geladeira não está gelando,,,,,,,,,,,,,,,,
br,como consertar geladeira não gela,,,,,,,,,,,,,,,,
br,como consertar geladeira não liga,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como consertar geladeira vazando água,,,,,,,,,,,,,,,,
br,como consertar lava e seca fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar lava e seca não centrifuga,,,,,,,,,,,,,,,,
br,como consertar lava e seca não escoa,,,,,,,,,,,,,,,,
br,como consertar lava e seca não esquenta,,,,,,,,,,,,,,,,
br,como consertar lava e seca não seca,,,,,,,,,,,,,,,,
br,como consertar lava louças não escoa,,,,,,,,,,,,,,,,
br,como consertar lava louças não lava direito,,,,,,,,,,,,,,,,
br,como consertar lava louças não liga,,,,,,,,,,,,,,,,
br,como consertar lava louças não seca,,,,,,,,,,,,,,,,
br,como consertar lava louças vazando,,,,,,,,,,,,,,,,
br,como consertar lavadora de alta pressão não liga,,,,,,,,,,,,,,,,
br,como consertar lavadora de alta pressão sem pressão,,,,,,,,,,,,,,,,
br,como consertar lavadora de roupas fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar lavadora de roupas não centrifuga,,,,,,,,,,,,,,,,
br,como consertar lavadora de roupas não enche,,,,,,,,,,,,,,,,
br,como consertar lavadora de roupas não escoa,,,,,,,,,,,,,,,,
br,como consertar liquidificador não liga,,,,,,,,,,,,,,,,
br,como consertar liquidificador vazando,,,,,,20,0,0.00,0.33,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,como consertar micro-ondas com barulho,,,,,,,,,,,,,,,,
br,como consertar micro-ondas dando faísca,,,,,,,,,,,,,,,,
br,como consertar micro-ondas não esquenta,,,,,,,,,,,,,,,,
br,como consertar micro-ondas não liga,,,,,,,,,,,,,,,,
br,como consertar micro-ondas prato não gira,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar não bate,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar não centrifuga,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar não enche de água,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar não escoa,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar não liga,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar parou no meio do ciclo,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar tambor não gira,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar travada,,,,,,,,,,,,,,,,
br,como consertar máquina de lavar vazando água,,,,,,,,,,,,,,,,
br,como consertar panela elétrica não esquenta,,,,,,,,,,,,,,,,
br,como consertar panela elétrica não liga,,,,,,,,,,,,,,,,
br,como consertar purificador de água luz vermelha acesa,,,,,,,,,,,,,,,,
br,como consertar purificador de água não gela,,,,,,,,,,,,,,,,
br,como consertar purificador de água sem pressão,,,,,,,,,,,,,,,,
br,como consertar purificador de água vazando,,,,,,,,,,,,,,,,
br,como consertar robô aspirador não carrega,,,,,,,,,,,,,,,,
br,como consertar robô aspirador não liga,,,,,,,,,,,,,,,,
br,como consertar robô aspirador não volta para base,,,,,,,,,,,,,,,,
br,como consertar sanduicheira não esquenta,,,,,,,,,,,,,,,,
br,como consertar secadora de roupas fazendo barulho,,,,,,,,,,,,,,,,
br,como consertar secadora de roupas não esquenta,,,,,,,,,,,,,,,,
br,como consertar secadora de roupas não liga,,,,,,,,,,,,,,,,
br,como consertar secadora de roupas não seca,,,,,,,,,,,,,,,,
br,como consertar ventilador fazendo barulho,,,,,,0,0,0.00,0.33,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como consertar ventilador não liga,,,,,,,,,,,,,,,,
br,como descartar ar condicionado velha,,,,,,,,,,,,,,,,
br,como descartar fogão velha,,,,,,,,,,,,,,,,
br,como descartar freezer velha,,,,,,,,,,,,,,,,
br,como descartar geladeira velha,,,,,,30,0,0.30,0.45,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.17,0.23,0.29,0.41",,,
br,como descartar micro-ondas velha,,,,,,,,,,,,,,,,
br,como descartar máquina de lavar velha,,,,,,20,0,0.00,0.33,,,,"0.00,0.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,como higienizar air fryer,,,,,,10,0,0.02,0.77,,,,"0.28,0.00,0.28,0.28,0.14,0.00,0.14,0.00,0.28,1.00,0.00,0.14",,,
br,como higienizar ar condicionado,,,,,,390,27,0.19,1.00,108,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.21,0.21,0.17,0.26,0.32,0.39,0.39,0.88,0.72,0.48,0.48,0.32",90,,
br,como higienizar aspirador de pó,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como higienizar fogão,,,,,,,,,,,,,,,,
br,como higienizar geladeira,,,,,,40,0,0.03,0.36,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.00,0.78,0.14,0.14,0.50",,,
br,como higienizar lava e seca,,,,,,20,0,0.06,1.00,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,como higienizar lava louças,,,,,,70,0,0.03,0.99,,,,"0.50,0.50,0.50,0.28,0.35,0.28,0.28,0.28,0.78,0.50,0.64,0.50",,,
br,como higienizar micro-ondas,,,,,,10,0,0.08,0.25,,,,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.66,0.33,0.00",,,
br,como higienizar máquina de lavar,,,,,,140,19,0.03,0.66,104,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.12,0.12,0.15,0.19,0.12,0.12,0.15,0.12,0.15,0.15,0.15,0.12",90,,
br,como higienizar secadora de roupas,,,,,,20,0,0.00,0.26,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
br,como instalar adega climatizada,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como instalar ar condicionado,,,,,,3600,32,0.18,0.52,72,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Video","0.08,0.07,0.08,0.10,0.13,0.16,0.19,0.54,0.36,0.24,0.16,0.13",90,,
br,como instalar bebedouro,,,,,,70,0,0.00,0.56,,,,"0.29,0.52,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.52,0.41",,,
br,como instalar coifa,,,,,,390,26,0.14,0.18,106,Informational,"People Also Ask, Related Searches, Short Videos, Video","0.39,0.39,0.48,0.48,0.39,0.32,0.39,0.39,0.32,0.26,0.32,0.32",90,,
br,como instalar cooktop,,,,,,1300,22,0.10,0.50,107,Informational,"Video Carousel, People Also Ask, Related Searches, Short Videos, Image Pack, Reviews, Video","0.52,0.84,1.00,1.00,0.84,0.84,0.46,0.68,0.84,0.68,0.68,0.68",90,,
br,como instalar depurador de ar,,,,,,260,30,0.17,0.05,103,Informational,"Short Videos, Video, People Also Ask, Related Searches","0.53,0.53,0.66,0.82,0.66,0.53,0.66,0.66,0.66,0.66,0.66,0.66",90,,
br,como instalar fogão,,,,,,110,26,0.52,0.37,103,Informational,"Related Searches, Short Videos, AI Overview, Image Pack, Video, People Also Ask","0.82,0.82,1.00,0.64,0.41,0.52,0.52,0.52,0.52,0.64,0.41,0.41",90,,
br,como instalar forno elétrico,,,,,,30,0,0.00,0.05,,,,"0.00,0.71,1.00,1.00,0.00,0.00,0.00,0.71,0.00,0.71,0.00,0.71",,,
br,como instalar geladeira,,,,,,20,0,1.40,0.05,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,,
br,como instalar lava e seca,,,,,,110,29,0.14,0.10,107,Informational,"People Also Ask, Related Searches, Short Videos, Reviews, Video","0.52,0.42,0.42,0.66,0.42,0.42,0.66,0.66,0.52,0.52,0.66,0.52",90,,
br,como instalar lava louças,,,,,,260,21,0.11,0.55,107,Informational,"Short Videos, Image Pack, Reviews, Video, Video Carousel, People Also Ask, Related Searches","0.29,0.29,0.44,0.29,0.44,0.29,0.44,0.29,0.36,0.54,0.54,0.44",90,,
br,como instalar micro-ondas,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como instalar máquina de lavar,,,,,,320,26,0.10,0.13,106,Informational,"Video, People Also Ask, Related Searches, Short Videos, Image Pack, Reviews","0.54,0.44,0.44,0.44,0.29,0.36,0.44,0.36,0.44,0.54,0.44,0.44",90,,
br,como instalar purificador de água,,,,,,880,21,0.25,0.90,66,Informational,"Image Pack, Video, Video Carousel, People Also Ask, Related Searches","0.55,0.45,0.55,0.67,0.55,0.67,0.76,0.67,0.76,1.00,0.67,0.67",90,,
br,como instalar secadora de roupas,,,,,,110,29,0.00,0.13,90,Informational,"Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.34,1.00,0.53,0.21,0.21,0.21,0.21,0.15,0.15,0.21,0.28,0.43",90,,
br,como limpar adega climatizada,,,,,,,,,,,,,,,,
br,como limpar air fryer,,,,,,1300,36,0.02,0.47,106,Informational,"Short Videos, AI Overview, Image Pack, Reviews, Video, People Also Ask, Related Searches","0.29,0.22,0.29,0.54,0.36,0.16,0.20,0.36,0.13,0.36,0.36,0.43",90,,
br,como limpar airfryer,,,,,,2400,36,0.02,0.47,104,Informational,"Short Videos, AI Overview, Image Pack, Reviews, Video, People Also Ask, Related Searches","0.43,0.43,0.54,0.43,0.28,0.28,0.28,0.36,0.43,0.43,0.36,0.36",90,,
br,como limpar ar condicionado,,,,,,3600,32,0.20,0.93,104,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Video, Video Carousel","0.19,0.16,0.16,0.24,0.44,0.36,0.44,1.00,0.66,0.44,0.44,0.36",90,,
br,como limpar aspirador,,,,,,20,0,0.00,0.02,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,como limpar aspirador de pó,,,,,,110,34,0.00,0.33,98,Informational,"Video, People Also Ask, Related Searches, Short Videos","0.65,0.65,0.80,0.42,0.26,0.26,0.34,0.34,0.34,0.34,0.19,0.26",90,,
br,como limpar batedeira,,,,,,20,0,0.00,0.01,,,,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,,
br,como limpar bebedouro,,,,,,140,9,0.10,0.02,106,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Video, Video Carousel","0.53,0.53,0.65,0.53,0.53,0.53,0.53,0.65,0.53,0.53,0.53,0.65",90,,
br,como limpar cafeteira,,,,,,140,22,0.00,0.12,104,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.65,0.53,0.53,0.42,0.34,0.42,0.42,0.65,0.53,0.53,1.00,1.00",90,,
br,como limpar cervejeira,,,,,,20,0,0.00,0.06,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,,
br,como limpar chaleira elétrica,,,,,,170,30,0.01,0.06,109,Informational,"AI Overview, Video, People Also Ask, Related Searches, Short Videos","0.52,0.66,0.80,0.80,0.66,0.80,0.66,0.80,1.00,1.00,1.00,1.00",90,,
br,como limpar coifa,,,,,,170,15,0.24,0.26,103,Informational,"Short Videos, Video, Video Carousel, People Also Ask, Related Searches","0.65,0.43,0.65,0.53,0.53,0.43,0.43,0.53,0.65,0.43,0.53,0.53",90,,
br,como limpar cooktop,,,,,,590,26,0.04,0.57,105,Informational,"AI Overview, Video, Related Searches, Short Videos","0.45,0.45,0.45,0.45,0.45,0.36,0.36,0.45,0.45,0.45,0.45,0.36",90,,
br,como limpar depurador de ar,,,,,,50,0,0.00,0.03,,,,"0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.15,0.15,0.15",,,
br,como limpar ferro de passar,,,,,,6600,21,0.01,0.11,109,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Video, Video Carousel","0.54,0.54,0.66,0.54,0.54,0.54,0.54,0.54,0.44,0.36,0.54,0.44",90,,
br,como limpar fogao,,,,,,590,15,0.09,0.19,107,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack","0.31,0.37,0.37,0.31,0.25,0.25,0.25,0.31,0.37,0.52,0.25,0.37",90,,
br,como limpar fogão,,,,,,1600,21,0.09,0.19,121,Informational,"Related Searches, Short Videos, Image Pack, Reviews, Video, Featured Snippet, Video Carousel, People Also Ask","0.66,0.66,0.79,0.79,0.54,0.66,0.54,0.54,0.66,0.54,0.54,0.54",80,,
br,como limpar forno elétrico,,,,,,880,24,0.02,0.61,101,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.62,0.62,0.62,0.62,0.45,0.55,0.30,0.55,0.45,0.45,0.45,0.45",90,,
br,como limpar freezer,,,,,,110,23,0.00,0.05,90,Informational,"Related Searches, Short Videos, AI Overview, Video, People Also Ask","0.78,0.64,0.50,0.64,0.50,1.00,0.78,0.78,1.00,0.78,0.64,0.50",90,,
br,como limpar fritadeira air fryer,,,,,,0,0,0.00,0.72,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00",,,
br,como limpar fritadeira elétrica,,,,,,170,29,0.00,0.27,109,Informational,"AI Overview, Reviews, Video, People Also Ask, Related Searches, Short Videos","0.28,0.23,0.28,0.35,0.28,0.28,0.28,0.23,0.35,0.35,0.28,0.28",90,,
br,como limpar geladeira,,,,,,1000,25,0.05,0.20,104,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Reviews, Video, Video Carousel","0.55,0.45,0.55,0.55,0.45,0.55,0.55,0.81,0.81,0.62,0.62,0.81",90,,
br,como limpar lava e seca,,,,,,40,0,0.10,1.00,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18,1.00,0.18",,,
br,como limpar lava louças,,,,,,70,0,0.03,0.94,,,,"0.50,0.64,0.35,0.35,0.64,0.50,0.50,0.28,0.78,0.64,0.64,0.64",,,
br,como limpar lava-louças,,,,,,70,0,0.03,0.94,,,,"0.50,0.64,0.35,0.35,0.64,0.50,0.50,0.28,0.78,0.64,0.64,0.64",,,
br,como limpar lavadora,,,,,,20,0,0.04,0.96,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,como limpar lavadora de alta pressão,,,,,,,,,,,,,,,,
br,como limpar lavadora de roupas,,,,,,20,0,0.02,0.98,,,,"0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06",,,
br,como limpar lavalouças,,,,,,,,,,,,,,,,
br,como limpar liquidificador,,,,,,110,26,0.00,0.33,105,Informational,"Short Videos, AI Overview, Video, People Also Ask, Related Searches","0.42,0.34,0.34,0.34,0.34,0.34,0.26,0.42,0.80,0.80,0.80,1.00",90,,
br,como limpar maquina de lavar roupa,,,,,,880,21,0.02,0.94,105,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.13,0.11,0.16,0.65,0.20,0.34,0.20,0.44,0.34,0.34,0.34,0.34",90,,
br,como limpar micro-ondas,,,,,,210,23,0.01,0.41,104,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Video, Video Carousel","0.16,0.03,0.20,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.02",90,,
br,como limpar microondas,,,,,,1900,29,0.06,0.20,103,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.29,0.22,0.43,0.54,0.36,0.43,0.43,0.43,0.54,0.54,0.36,0.36",90,,
br,como limpar máquina de lavar,,,,,,1900,20,0.03,0.99,105,Informational,"Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Reviews, Video","0.66,0.80,0.66,0.66,0.52,0.52,0.36,0.52,0.66,0.16,0.24,0.52",90,,
br,como limpar panela elétrica,,,,,,70,0,0.00,0.01,,,,"0.11,0.11,0.29,0.41,0.11,0.11,0.11,0.11,0.11,0.82,1.00,1.00",,,
br,como limpar purificador de água,,,,,,90,25,0.00,0.03,100,Informational,"Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.63,0.63,0.63,1.00,1.00,1.00,1.00,0.63,0.81,1.00,0.81,1.00",90,,
br,como limpar refrigerador,,,,,,20,0,0.00,0.36,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,como limpar robô aspirador,,,,,,,,,,,,,,,,
br,como limpar sanduicheira,,,,,,1300,25,0.01,0.03,102,Informational,"Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview","0.44,0.44,0.44,0.36,0.36,0.36,0.27,0.27,0.44,0.36,0.36,0.36",90,,
br,como limpar secadora de roupas,,,,,,20,0,0.00,0.26,,,,"0.21,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,como limpar ventilador,,,,,,5400,20,0.01,0.05,105,Informational,"Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Video","0.16,0.13,0.10,0.10,0.16,0.19,0.19,0.36,0.29,0.16,0.13,0.19",90,,
br,como programar air fryer,,,,,,20,0,0.00,0.11,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,como programar ar condicionado,,,,,,70,0,0.00,0.04,,,,"0.19,0.09,0.09,0.19,0.52,0.33,0.52,0.80,0.52,0.52,0.19,0.23",,,
br,como programar aspirador de pó,,,,,,,,,,,,,,,,
br,como programar fogão,,,,,,,,,,,,,,,,
br,como programar geladeira,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,como programar lava e seca,,,,,,,,,,,,,,,,
br,como programar lava louças,,,,,,,,,,,,,,,,
br,como programar micro-ondas,,,,,,,,,,,,,,,,
br,como programar máquina de lavar,,,,,,20,0,0.00,0.03,,,,"0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,como programar secadora de roupas,,,,,,,,,,,,,,,,
br,como resolver air fryer com cheiro de queimado,,,,,,,,,,,,,,,,
br,como resolver air fryer desligando sozinha,,,,,,,,,,,,,,,,
br,como resolver air fryer não esquenta,,,,,,,,,,,,,,,,
br,como resolver air fryer não liga,,,,,,,,,,,,,,,,
br,como resolver ar condicionado com cheiro,,,,,,,,,,,,,,,,
br,como resolver ar condicionado desligando sozinho,,,,,,,,,,,,,,,,
br,como resolver ar condicionado fazendo barulho,,,,,,,,,,,,,,,,
br,como resolver ar condicionado luz piscando,,,,,,,,,,,,,,,,
br,como resolver ar condicionado não gela,,,,,,,,,,,,,,,,
br,como resolver ar condicionado não liga,,,,,,,,,,,,,,,,
br,como resolver ar condicionado pingando agua,,,,,,,,,,,,,,,,
br,como resolver aspirador de pó com pouca forca,,,,,,,,,,,,,,,,
