Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,fogoes de embutir brastemp,brastemp,,,,,1000,26,0.11,1.00,171,Transactional,"AI Overview, Site Links, Video, Popular Products, Related Searches","0.00,0.24,0.24,0.35,0.00,0.00,0.00,0.00,0.53,0.00,0.66,0.53",20,,
br,fogão 4 bocas branco brastemp,brastemp,,,,,1000,24,0.15,1.00,169,"Informational, Transactional","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.36,0.24,0.27,0.20,0.27,0.36,0.44,0.27,0.27,0.27,0.27,0.27",20,,
br,fogão brastemp 5 bocas de embutir,brastemp,,,,,1000,23,0.16,1.00,168,Informational,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.24,0.44,0.24,0.24,0.34,0.44,0.82,0.44,0.44,0.24,0.20,0.30",20,,
br,fogão brastemp 5 bocas mesa de vidro,brastemp,,,,,1000,19,0.11,1.00,164,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.16,0.16,0.13,0.36,0.29,0.36,0.36,0.29,0.36,0.29,0.29,0.16",20,,
br,fogão cooktop 4 bocas brastemp,brastemp,,,,,1000,25,0.10,1.00,171,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.41,0.36,0.41,0.36,0.41,0.54,0.36,0.41,0.41,0.41,0.41",20,,
br,forno de embutir a gas brastemp 78 litros,brastemp,,,,,1000,25,0.19,1.00,159,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links, Video","0.54,0.41,0.66,0.41,0.41,0.36,0.54,0.30,0.36,0.30,0.30,0.24",20,,
br,forno embutir a gas brastemp,brastemp,,,,,1000,29,0.15,1.00,170,Commercial,"AI Overview, Site Links, Video, Video Carousel, Popular Products, Related Searches","0.52,0.52,0.25,0.46,0.37,0.37,1.00,0.46,0.46,0.46,0.52,0.68",20,,
br,forno gas brastemp,brastemp,,,,,1000,23,0.15,1.00,193,Transactional,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.24,0.36,0.27,0.36,0.36,0.24,0.36,0.24,0.44,0.27,0.27,0.27",20,,
br,forno microondas brastemp,brastemp,,,,,1000,29,0.13,1.00,192,Commercial,"Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.54,0.36,0.54,0.41,0.41,0.41,0.41,0.41,0.41,0.24,0.36,0.36",20,,
br,forno multifuncional brastemp,brastemp,,,,,1000,25,0.07,1.00,132,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, Image Pack","0.04,1.00,0.29,0.44,0.04,0.03,0.03,0.03,0.03,0.02,0.04,0.03",20,,
br,freezer vertical brastemp flex frost free 228 litros,brastemp,,,,,1000,23,0.26,1.00,165,Commercial,"Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.34,0.34,0.34,0.34,0.30,0.24,0.65,0.44,0.44,0.24,0.24,0.24",20,,
br,freezer vertical frost free brastemp,brastemp,,,,,1000,25,0.22,1.00,172,Commercial,"Video, Video Carousel, Popular Products, Related Searches, Short Videos, Site Links, Reviews","0.34,0.24,0.30,0.30,0.13,0.30,0.44,0.55,0.55,0.44,0.55,0.34",20,,
br,frigobar retrô brastemp,brastemp,,,,,1000,29,0.23,1.00,169,"Navigational, Transactional","Related Searches, Image Pack, Site Links, Video, Image, Adwords Bottom, People Also Ask, Popular Products","0.10,0.19,0.19,0.36,0.08,0.08,0.19,0.08,0.08,0.08,0.13,1.00",20,,
br,geladeira 500 litros brastemp,brastemp,,,,,1000,24,0.19,1.00,168,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Reviews, People Also Ask","0.13,0.13,0.16,0.16,0.24,0.16,0.24,0.24,0.36,0.27,0.80,1.00",20,,
br,geladeira brastemp 461 litros,brastemp,,,,,1000,27,0.20,1.00,173,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video Carousel","0.27,0.24,0.24,0.24,0.24,0.10,0.66,0.44,0.36,0.10,0.01,0.03",20,,
br,geladeira brastemp 480 litros,brastemp,,,,,1000,26,0.17,1.00,197,Commercial,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.46,0.46,0.46,0.46,0.52,0.52,0.84,0.46,0.52,0.68,0.52,0.68",20,,
br,geladeira brastemp 500 litros,brastemp,,,,,1000,19,0.19,1.00,171,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.13,0.16,0.16,0.20,0.20,0.16,0.22,0.22,0.29,0.36,0.81,0.81",20,,
br,geladeira brastemp 573 litros inverse,brastemp,,,,,1000,24,0.15,1.00,164,"Informational, Transactional","Related Searches, Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products","0.22,0.16,0.16,0.20,0.22,0.16,0.36,0.36,0.22,0.16,0.16,0.16",20,,
br,geladeira brastemp antiga frost free,brastemp,,,,,1000,22,0.10,0.98,189,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.30,0.36,0.66,0.41,0.36,0.41,0.66,0.41,0.36,0.41,0.36",20,,
br,geladeira brastemp branca inverse,brastemp,,,,,1000,24,0.24,1.00,199,Informational,"Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.30,0.24,0.24,0.44,0.24,0.24,0.55,0.44,0.34,0.34,0.44,0.34",20,,
br,geladeira brastemp bro85ak,brastemp,,,,,1000,35,0.34,1.00,167,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask","0.30,0.24,0.30,0.34,0.34,0.34,0.82,0.34,0.34,0.24,0.20,0.20",20,,
br,geladeira brastemp clean,brastemp,,,,,1000,27,0.12,1.00,160,Informational,"Video, People Also Ask, Popular Products, Related Searches, Adwords Middle, Image Pack, Site Links","0.41,0.36,0.41,0.54,0.41,0.41,0.41,0.54,0.54,0.36,0.41,0.41",20,,
br,geladeira brastemp frost free antiga,brastemp,,,,,1000,24,0.10,0.98,810000,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.41,0.41,0.41,0.41,0.54,0.41,0.54,0.54,0.41,0.41,0.41,0.41",20,,
br,geladeira brastemp grande,brastemp,,,,,1000,26,0.20,1.00,195,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.46,0.37,0.46,0.46,0.46,0.37,0.84,0.68,0.84,0.68,0.68,0.68",20,,
br,geladeira brastemp inverse 443 litros inox,brastemp,,,,,1000,24,0.18,1.00,178,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.16,0.12,0.23,0.16,0.16,0.08,0.12,0.07,0.12,0.10,0.10,0.16",20,,
br,geladeira brastemp inverse 447 litros inox,brastemp,,,,,1000,24,0.27,1.00,166,Informational,"Related Searches, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.31,0.25,0.25,0.46,0.52,0.52,1.00,0.68,0.68,0.68,0.84,1.00",20,,
br,geladeira brastemp inverse branca,brastemp,,,,,1000,24,0.24,1.00,191,"Informational, Transactional","Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.30,0.34,0.34,0.30,0.34,0.30,0.34,0.13,0.44,0.20,0.30,0.24",20,,
br,geladeira brastemp inverse preta,brastemp,,,,,1000,25,0.23,1.00,177,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video, People Also Ask","0.52,0.37,0.37,0.52,0.46,0.46,0.68,0.46,0.52,0.46,0.52,0.46",20,,
br,geladeira brastemp três portas,brastemp,,,,,1000,22,0.21,1.00,168,Informational,"Site Links, Video, Video Carousel, Popular Products, Related Searches, Image Pack","0.36,0.30,0.36,0.36,0.24,0.24,0.66,0.54,0.66,0.30,0.54,0.54",20,,
br,geladeira da brastemp,brastemp,,,,,1000,44,0.29,1.00,172,Informational,"Related Searches, Image Pack, Site Links, Reviews, Video Carousel, People Also Ask, Popular Products","0.24,0.30,0.20,0.34,0.34,0.34,0.44,0.34,0.44,0.30,0.44,0.55",20,,
br,geladeira frost free duplex 375 l brm45jk inox brastemp,brastemp,,,,,1000,27,0.45,1.00,166,Commercial,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask","0.00,0.00,0.04,0.01,0.12,0.02,1.00,0.16,0.00,0.00,0.00,0.00",20,,
br,geladeira inverse 573 litros brastemp,brastemp,,,,,1000,24,0.15,1.00,164,"Informational, Transactional","Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.36,0.29,0.29,0.20,0.29,0.29,0.22,0.07,0.16,0.10,0.16,0.16",20,,
br,geladeira inverse brastemp 573 litros,brastemp,,,,,1000,24,0.15,1.00,175,Commercial,"Related Searches, Site Links, Video, People Also Ask, Popular Products","0.36,0.36,0.27,0.24,0.20,0.24,0.20,0.44,0.27,0.20,0.20,0.20",20,,
br,geladeira inverse inox brastemp,brastemp,,,,,1000,34,0.30,1.00,195,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.00,0.24,0.18,0.24,0.13,0.13,0.24,0.29,0.18,0.13,0.24,0.18",20,,
br,geladeira tres portas brastemp,brastemp,,,,,1000,24,0.21,1.00,158,Informational,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.16,0.24,0.30,0.24,0.30,0.24,0.55,0.44,0.55,0.34,0.44,0.34",20,,
br,geladeiras brastemp frost free ative,brastemp,,,,,1000,30,0.13,1.00,161,"Informational, Commercial","Related Searches, AI Overview, Site Links, Video, People Also Ask, Popular Products","0.00,0.36,0.54,0.36,0.22,0.13,0.00,0.08,0.65,0.00,0.00,0.00",20,,
br,lava louca brastemp 14,brastemp,,,,,1000,24,0.25,1.00,161,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","1.00,0.79,1.00,0.30,0.03,0.08,0.20,0.13,0.20,0.36,0.24,0.54",20,,
br,lava louça brastemp 14,brastemp,,,,,1000,24,0.25,1.00,161,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews","1.00,0.13,0.08,0.02,0.46,0.52,1.00,1.00,0.68,0.68,1.00,0.68",20,,
br,lava louça brastemp ative 8 serviços,brastemp,,,,,1000,23,0.11,1.00,157,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.54,0.54,0.66,0.41,0.41,0.54,0.41,0.41,0.41,0.30,0.36",20,,
br,lava louças brastemp 12 serviços,brastemp,,,,,1000,28,0.16,1.00,167,Transactional,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.30,0.54,0.54,0.41,0.41,0.54,0.54,0.41,0.54,0.16,0.20,0.54",20,,
br,lava louças brastemp 8 serviços ative,brastemp,,,,,1000,23,0.11,1.00,160,Informational,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.36,0.41,0.54,0.41,0.41,0.30,0.41,0.41,0.54,0.36,0.54,0.08",20,,
br,lava louças brastemp ative 8 serviços,brastemp,,,,,1000,23,0.11,1.00,157,Informational,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.54,0.41,0.54,0.54,0.54,0.30,0.41,0.41,0.54,0.30,0.41,0.16",20,,
br,lava-louças 8 serviços brastemp,brastemp,,,,,1000,36,0.25,1.00,165,"Informational, Transactional","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links","0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.15,0.00,0.23,0.19,0.19",20,,
br,lava-louças brastemp,brastemp,,,,,1000,35,0.25,1.00,168,"Navigational, Transactional","Related Searches, Short Videos, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.24,0.00,0.00,0.00,0.00,0.66,0.43,0.00,0.28,0.43,0.00,0.04",20,,
br,lavadora brastemp 12kg,brastemp,,,,,1000,29,0.15,1.00,176,Informational,"People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video","0.03,0.07,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.03,0.02,0.07",20,,
br,lavadora brastemp 17kg,brastemp,,,,,1000,26,0.24,1.00,160,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos","0.15,0.36,0.19,0.13,0.08,0.10,0.15,0.08,0.07,0.04,0.07,0.04",20,,
br,lavadora brastemp 18kg,brastemp,,,,,1000,21,0.25,1.00,161,Informational,"Shopping Ads, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video, Adwords Bottom","0.13,0.37,0.68,0.68,0.68,0.68,1.00,0.68,1.00,0.68,0.52,1.00",20,,
br,lavadora de louca brastemp,brastemp,,,,,1000,31,0.18,1.00,195,"Navigational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.81,0.62,0.62,0.62,0.55,0.62,0.81,0.62,0.81,0.45,0.62,0.62",20,,
br,lavadoras brastemp 15kg,brastemp,,,,,1000,22,0.23,1.00,163,"Informational, Transactional","Site Links, Video Carousel, Popular Products, Related Searches, Short Videos","0.16,0.05,0.66,0.03,0.00,0.13,0.00,0.10,0.80,0.80,0.20,0.24",20,,
br,loja oficial brastemp,brastemp,,,,,1000,39,0.47,1.00,190,"Navigational, Commercial","Video, People Also Ask, Popular Products, Related Searches, Site Links, Reviews","0.24,0.20,0.27,0.24,0.27,0.27,0.44,0.27,0.44,0.20,0.36,0.36",20,,
br,magazine luiza geladeira brastemp,brastemp,,,,,1000,31,0.17,1.00,164,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.24,0.16,0.27,0.20,0.27,0.24,0.66,0.20,0.36,0.24,0.20,0.24",20,,
br,maquina brastemp 11 kg,brastemp,,,,,1000,24,0.10,1.00,159,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.24,0.36,0.41,0.54,0.41,0.54,0.66,0.36,0.41,0.41,0.41,0.41",20,,
br,maquina brastemp 17kg,brastemp,,,,,1000,28,0.22,1.00,165,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack","0.43,0.29,0.29,0.13,0.16,0.13,0.16,0.07,0.13,0.10,0.08,0.08",20,,
br,maquina de lavar 11kg brastemp,brastemp,,,,,1000,24,0.18,1.00,182,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video","0.16,0.20,0.43,0.13,0.22,0.36,0.20,0.43,0.20,0.16,0.43,0.29",20,,
br,maquina de lavar brastemp 9 kg,brastemp,,,,,1000,24,0.12,1.00,166,Transactional,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches","0.54,0.41,0.54,0.54,0.30,0.30,0.54,0.30,0.41,0.41,0.41,0.41",20,,
br,maquina de lavar louça 8 serviços brastemp,brastemp,,,,,1000,27,0.24,1.00,162,"Informational, Transactional","Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.16,0.52,0.46,0.68,0.52,0.68,0.84,0.31,0.52,0.52,0.52,0.68",20,,
br,maquina lava seca brastemp,brastemp,,,,,1000,24,0.19,1.00,193,Commercial,"Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.22,0.29,0.16,0.20,0.20,0.13,0.36,0.22,0.29,0.29,0.29,0.29",20,,
br,maquinas de lavar brastemp 9kg,brastemp,,,,,1000,19,0.10,1.00,163,Commercial,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.66,0.54,0.54,0.54,0.00,0.00,0.54,0.00,0.41,0.41,0.41,0.00",20,,
br,maquinas de lavar roupas brastemp,brastemp,,,,,1000,33,0.17,1.00,195,Commercial,"Popular Products, Related Searches, Short Videos, Site Links, Video, People Also Ask","0.08,0.10,0.12,0.12,0.08,0.12,0.16,0.12,0.10,0.23,0.12,0.16",20,,
br,micro ondas brastemp 32 litros,brastemp,,,,,1000,24,0.17,1.00,175,"Informational, Commercial","Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.01,0.07,0.23,0.23,0.07,0.10,0.23,0.16,0.23,0.12,0.16,0.16",20,,
br,microondas 20 litros brastemp,brastemp,,,,,1000,26,0.15,1.00,164,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.54,0.66,0.54,0.41,0.30,0.36,0.41,0.16,0.30,0.24,0.24,0.24",20,,
br,microondas 32 litros brastemp,brastemp,,,,,1000,24,0.18,1.00,173,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Reviews, Video","0.34,0.34,0.55,0.30,0.20,0.24,0.55,0.44,0.34,0.20,0.44,0.44",20,,
br,microondas brastemp gourmand,brastemp,,,,,1000,25,0.16,1.00,163,"Informational, Transactional","Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.76,0.76,0.67,0.67,0.76,1.00,0.76,0.55,0.67,0.45,0.55,0.55",20,,
br,motor da geladeira brastemp,brastemp,,,,,1000,24,0.07,0.99,191,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.68,0.52,0.25,0.52,0.37,0.68,0.52,0.68,0.52,0.46,0.52,0.46",20,,
br,máquina brastemp 11kg,brastemp,,,,,1000,28,0.10,1.00,161,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.45,0.62,0.62,0.55,0.45,0.62,0.81,0.62,0.62,0.62,0.55,0.55",20,,
br,máquina brastemp 15kg,brastemp,,,,,1000,25,0.17,1.00,165,Commercial,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video Carousel, People Also Ask","0.62,0.55,0.45,0.62,0.62,0.62,0.81,0.62,0.62,0.62,0.81,0.81",20,,
br,máquina de lavar brastemp 15 kg,brastemp,,,,,1000,23,0.19,1.00,165,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video","0.36,0.41,0.24,0.36,0.30,0.36,0.66,0.30,1.00,0.20,0.41,0.54",20,,
br,máquina de lavar brastemp ative 11kg menor preço,brastemp,,,,,1000,19,0.09,1.00,188,Transactional,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches, AI Overview","0.81,0.81,0.81,0.62,0.62,0.55,0.81,0.55,0.62,0.55,0.62,0.62",20,,
br,máquina lavar brastemp,brastemp,,,,,1000,26,0.22,1.00,192,Commercial,"Video, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Reviews","0.36,0.16,0.20,0.36,0.24,0.16,0.16,0.24,0.66,0.10,0.20,0.24",20,,
br,pe maquina de lavar brastemp,brastemp,,,,,1000,24,0.08,1.00,162,"Informational, Transactional","Related Searches, AI Overview, Site Links, People Also Ask, Popular Products","0.55,0.62,0.62,0.55,0.30,0.55,0.62,0.62,0.62,0.62,0.62,0.45",20,,
br,peças brastemp,brastemp,,,,,1000,30,0.16,0.97,170,"Navigational, Transactional","Knowledge Panel, Site Links, Adwords Bottom, Popular Products, Related Searches","0.52,0.68,0.68,0.52,0.52,0.46,0.52,0.68,0.68,0.52,0.52,0.46",20,,
br,peças para geladeira brastemp,brastemp,,,,,1000,23,0.12,1.00,166,Commercial,"Site Links, People Also Ask, Popular Products, Related Searches","0.37,0.46,0.52,0.52,0.46,0.46,0.46,0.52,0.68,0.37,0.46,0.37",20,,
br,refrigerador brastemp frost free,brastemp,,,,,1000,35,0.23,1.00,183,Transactional,"Video Carousel, People Also Ask, Short Videos, Popular Products, Related Searches, Adwords Middle, Image Pack, Site Links, Video, Adwords Top","0.34,0.24,0.30,0.30,0.34,0.30,0.55,0.44,0.34,0.30,0.34,0.30",20,,
br,refrigerador brastemp frost free clean,brastemp,,,,,1000,24,0.15,1.00,161,Informational,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.34,0.34,0.16,0.24,0.55,0.24,0.55,0.07,0.44,0.44,0.55,0.44",20,,
br,refrigerador retro brastemp,brastemp,,,,,1000,25,0.23,1.00,167,"Navigational, Transactional","Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.03,0.04,0.03,0.10,0.03,0.16,0.03,0.13,0.10,0.10,0.19,1.00",20,,
br,sac da brastemp,brastemp,,,,,1000,28,0.16,0.17,158,Navigational,"Reviews, Adwords Top, Adwords Bottom, People Also Ask, Related Searches, Site Links","0.36,0.54,0.41,0.54,0.36,0.20,0.41,0.30,0.41,0.41,0.36,0.41",20,,
br,secadora brastemp ative,brastemp,,,,,1000,19,0.18,1.00,162,Informational,"Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.44,0.52,0.44,0.27,0.20,0.20,0.27,0.20,0.27,0.27,0.27,0.27",20,,
br,ar condicionado brastemp,brastemp,,,,,880,24,0.17,1.00,157,"Informational, Transactional","Site Links, Video, People Also Ask, Related Searches, Image Pack","0.13,0.13,0.16,0.20,0.24,0.24,0.24,0.36,0.36,0.20,0.24,0.16",20,,
br,assistencia tecnica brastemp geladeira,brastemp,,,,,880,35,0.85,0.69,162,Navigational,"Related Searches, Local Pack, Site Links, Reviews, Video, People Also Ask","0.41,0.36,0.36,0.41,0.24,0.20,0.41,0.54,0.41,0.24,0.30,0.30",20,,
br,assistencia técnica brastemp,brastemp,,,,,880,19,0.35,0.60,106,Navigational,"Site Links, People Also Ask, Related Searches","0.24,0.20,0.30,0.30,0.24,0.20,0.30,0.08,0.16,0.13,0.13,0.20",20,,
br,assistência técnica brastemp 24h,brastemp,,,,,880,22,0.34,0.55,108,Transactional,"Reviews, Related Searches","0.52,0.52,0.52,0.52,0.46,0.46,0.37,0.52,0.46,0.31,0.37,0.25",90,,
br,atuador de freio brastemp,brastemp,,,,,880,19,0.03,1.00,164,"Informational, Commercial","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.67,0.67,0.67,0.67,0.55,0.55,0.45,0.76,0.67,0.67,0.76,0.67",20,,
br,brastemp 10 serviços,brastemp,,,,,880,32,0.26,1.00,165,Informational,"People Also Ask, Related Searches, AI Overview, Knowledge Panel, Site Links, Reviews, Video, Video Carousel","0.55,0.67,0.76,0.76,0.67,0.45,1.00,0.55,0.67,0.36,0.55,0.55",20,,
br,brastemp 14kg,brastemp,,,,,880,31,0.19,1.00,170,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video","0.24,0.20,0.20,0.24,0.24,0.27,0.27,0.36,0.66,0.66,0.80,0.80",20,,
br,brastemp 15 kg,brastemp,,,,,880,24,0.28,1.00,185,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products","0.44,0.24,0.16,0.36,0.36,0.27,0.36,0.20,0.24,0.07,0.13,0.36",20,,
br,brastemp 15 serviços,brastemp,,,,,880,22,0.18,1.00,164,"Informational, Transactional","Video, Video Carousel, People Also Ask, Related Searches, Short Videos, Knowledge Panel, Site Links","0.55,0.45,0.62,0.81,0.55,0.55,0.81,0.62,0.81,0.55,1.00,1.00",20,,
br,brastemp assistência técnica telefone,brastemp,,,,,880,42,0.29,0.58,102,Navigational,"Local Pack, Site Links, Adwords Bottom, People Also Ask, Related Searches","0.45,0.55,0.55,0.45,0.45,0.45,0.45,0.36,0.36,0.24,0.45,0.36",20,,
br,brastemp ative 5 bocas cooktop,brastemp,,,,,880,24,0.08,1.00,164,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.66,0.00,0.00,0.54,0.00,0.00,0.66,0.66,0.66,0.66,0.00,0.00",20,,
br,brastemp ative microondas 30 litros,brastemp,,,,,880,33,0.10,1.00,166,Commercial,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.62,0.55,0.55,0.45,0.45,0.62,0.62,0.30,0.36,0.36,0.45,0.36",20,,
br,brastemp bebedouro,brastemp,,,,,880,27,0.25,1.00,166,Informational,"Site Links, Reviews, Video, Video Carousel, Related Searches, Image Pack","0.20,0.20,0.16,0.20,0.24,0.24,0.27,0.27,0.27,0.24,0.16,0.27",20,,
br,brastemp brm44hk,brastemp,,,,,880,29,0.23,1.00,165,Informational,"Knowledge Panel, Image Pack, Site Links, Image, Video Carousel, People Also Ask, Related Searches","0.36,0.30,0.54,0.41,0.30,0.30,0.41,0.24,0.24,0.20,0.16,0.16",20,,
br,brastemp bro85,brastemp,,,,,880,30,0.24,1.00,127,"Informational, Commercial","Video, Video Carousel, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.03,0.03,0.04,0.04,0.03,0.04,0.22,0.07,0.29,0.81,0.81,1.00",20,,
br,brastemp clean geladeira,brastemp,,,,,880,24,0.12,1.00,157,"Informational, Transactional","Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.27,0.20,0.16,0.27,0.20,0.20,0.24,0.24,0.27,0.16,0.27,0.24",20,,
br,brastemp fogao embutir,brastemp,,,,,880,24,0.17,1.00,161,Commercial,"Adwords Top, People Also Ask, Popular Products, Related Searches, Adwords Middle, Image Pack, Site Links, Video","0.37,0.46,0.52,0.46,0.37,0.52,0.52,0.46,0.37,0.31,0.46,0.52",20,,
br,brastemp french door,brastemp,,,,,880,28,0.43,1.00,165,"Informational, Transactional","Image, Video Carousel, Site Links, People Also Ask, Popular Products, Related Searches, Image Pack, Reviews, Video","0.36,0.30,0.41,0.41,0.30,0.24,0.54,0.36,0.36,0.16,0.36,0.30",20,,
br,brastemp frost free ative,brastemp,,,,,880,30,0.13,1.00,170,Commercial,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.55,0.45,0.67,0.67,0.76,0.76,0.45,1.00,0.76,0.55,0.76,0.55",20,,
br,brastemp gourmand cooktop,brastemp,,,,,880,23,0.16,1.00,105000,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.55,0.81,0.81,0.62,0.30,0.30,0.55,0.30,0.81,0.45,0.36,0.24",20,,
br,brastemp gourmand microondas,brastemp,,,,,880,25,0.18,1.00,166,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.67,1.00,0.55,0.16,0.76,1.00,1.00,0.45,0.55,0.45,0.36,0.67",20,,
br,brastemp inverter,brastemp,,,,,880,32,0.16,1.00,171,Commercial,"Related Searches, Video, Adwords Bottom, People Also Ask, Popular Products, Image Pack, Site Links, Adwords Top, Video Carousel","0.37,0.37,0.37,0.37,0.37,0.37,0.68,0.46,0.68,0.37,0.46,0.52",20,,
br,brastemp lava louça 12 serviços,brastemp,,,,,880,25,0.16,1.00,160,Transactional,"Popular Products, Related Searches, Site Links, Reviews, Video, Adwords Bottom, Video Carousel, People Also Ask","0.16,0.55,0.13,0.24,0.34,0.34,0.44,0.30,0.34,0.24,0.30,0.24",20,,
br,brastemp lava roupas,brastemp,,,,,880,28,0.27,1.00,193,Transactional,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video","0.35,0.16,0.29,0.02,0.81,0.01,0.04,0.02,0.01,0.02,0.02,0.03",20,,
