Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,lava louças hisense,Hisense,,,,,260,15,0.09,1.00,170,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.16,0.20,0.20,0.13,0.13,0.16,0.24,0.10,0.20,0.10,0.13,0.20",20,,
br,maquina hisense,Hisense,,,,,260,25,0.16,1.00,167,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video","0.29,0.54,0.54,0.66,0.43,0.66,0.81,0.35,1.00,0.43,0.66,0.66",20,,
br,maquina lava e seca hisense é boa,Hisense,,,,,260,28,0.11,1.00,166,Informational,"Related Searches, Short Videos, AI Overview, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.29,0.29,0.43,0.81,0.54,0.66,1.00,0.66,0.66,0.35,0.54,0.66",90,,
br,projetor hisense,Hisense,,,,,260,28,0.09,1.00,163,"Informational, Commercial","Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.28,0.81,0.81,1.00,0.35,0.28,0.28,0.18,0.28,0.28,0.28,0.23",20,,
br,u7n hisense,Hisense,,,,,260,27,0.08,1.00,172,Informational,"Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.81,0.35,0.35,0.44,0.28,1.00,0.81,0.35,0.23,0.23,0.18,0.11",20,,
br,ar condicionado 9000 btus hisense,Hisense,,,,,210,19,0.13,1.00,165,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links","0.18,0.22,0.18,0.29,0.29,0.35,0.81,0.81,1.00,0.54,0.66,0.81",20,,
br,ar condicionado hisense 10.000 btus 110v,Hisense,,,,,210,15,0.13,1.00,192,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.06,0.09,0.15,0.23,0.29,0.29,0.29,1.00,0.81,0.36,0.23,0.54",20,,
br,ar condicionado hisense portátil,Hisense,,,,,210,18,0.11,1.00,173,Commercial,"Related Searches, Short Videos, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.02,0.00,0.02,0.05,0.05,0.05,0.09,1.00,1.00,0.66,0.54,0.66",20,,
br,ar condicionado hisense reclame aqui,Hisense,,,,,210,30,0.00,0.07,106,Navigational,"Site Links, Video, People Also Ask","0.11,0.08,0.11,0.15,0.23,0.23,0.44,0.81,0.44,0.15,0.15,0.11",20,,
br,ar condicionado inverter hisense,Hisense,,,,,210,20,0.13,1.00,166,"Informational, Commercial","Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.00,0.10,0.07,0.07,0.10,0.07,0.15,0.81,1.00,0.29,0.23,0.23",20,,
br,ar condicionado janela 10000 btus hisense,Hisense,,,,,210,14,0.14,1.00,169,Commercial,"Video, People Also Ask, Popular Products, Related Searches, Site Links","0.18,0.15,0.11,0.18,0.18,0.23,0.44,0.81,0.81,0.35,0.23,0.18",20,,
br,ar hisense 12000,Hisense,,,,,210,19,0.11,1.00,169,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video","0.12,0.09,0.12,0.12,0.19,0.29,0.36,0.81,1.00,0.36,0.36,0.36",20,,
br,ar portátil hisense,Hisense,,,,,210,30,0.09,1.00,166,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.02,0.03,0.03,0.07,0.07,0.11,0.11,0.72,1.00,0.17,0.14,0.14",20,,
br,ar-condicionado portátil wi-fi 12.000 btus frio ap-12cwbrnps01 hisense 127v,Hisense,,,,,210,16,0.27,1.00,173,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.36,0.08,0.02,0.03,0.01",20,,
br,frigobar hisense 115 litros,Hisense,,,,,210,22,0.11,1.00,165,Commercial,"Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.29,0.43,0.66,0.54,0.66,0.54,0.66,0.43,0.29,0.35,0.54,0.54",20,,
br,frigobar hisense 44l,Hisense,,,,,210,17,0.08,1.00,172,"Informational, Commercial","Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.35,0.53,0.53,0.66,0.43,0.66,1.00,0.66,0.43,0.43,0.35,0.12",20,,
br,frigobar hisense é bom,Hisense,,,,,210,22,0.10,1.00,165,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.22,0.22,0.43,0.66,0.66,0.81,1.00,0.43,0.22,0.18,0.18,0.22",20,,
br,geladeira hisense botton rb 52w frost free com tecnologia inverter,Hisense,,,,,210,17,0.18,1.00,165,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.03,0.02,0.68,0.20,0.01,0.05,0.01,0.02,0.00,0.00,0.00,0.00",20,,
br,geladeira hisense side by side,Hisense,,,,,210,20,0.17,1.00,180,Informational,"Short Videos, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.22,0.29,0.35,0.29,0.29,0.29,1.00,0.66,1.00,0.43,0.54,0.43",20,,
br,hisense 43 tvs,Hisense,,,,,210,20,0.09,1.00,160,"Informational, Transactional","Popular Products, Related Searches, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.29,0.66,0.66,0.06,0.04,0.04,0.81,0.81,0.66,0.54,0.54,0.02",20,,
br,hisense 55,Hisense,,,,,210,25,0.08,1.00,169,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.34,0.65,0.81,0.65,0.65,0.53,1.00,0.65,0.65,0.43,0.65,0.43",20,,
br,hisense ar condicionado portátil,Hisense,,,,,210,29,0.11,1.00,168,"Informational, Commercial","Related Searches, Short Videos, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.05,0.03,0.02,0.02,0.05,0.07,0.09,1.00,0.88,0.14,0.11,0.11",20,,
br,hisense inverter janela,Hisense,,,,,210,22,0.08,1.00,168,"Informational, Transactional","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews","0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.36,1.00,0.30,0.24,0.24",20,,
br,hisense q6q,Hisense,,,,,210,29,0.09,1.00,165,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.00,0.03,0.03,0.03,0.03,0.23,1.00,1.00,0.66,0.66,0.81,1.00",20,,
br,hisense q6qv,Hisense,,,,,210,30,0.12,1.00,168,"Informational, Transactional","AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.00,0.00,0.00,0.00,0.00,0.01,1.00,0.02,0.07,0.00,0.10,0.36",20,,
br,hisense smart television,Hisense,,,,,210,21,0.11,1.00,171,Transactional,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.19,0.44,0.36,0.36,0.02,0.02,1.00,0.02,0.36,0.29,0.01,0.44",20,,
br,hisense u7n 65,Hisense,,,,,210,18,0.07,1.00,162,"Informational, Transactional","Video Carousel, Popular Products, Related Searches, Adwords Middle, Image Pack, Site Links, Video, Image","0.66,0.53,0.53,0.53,0.53,1.00,0.82,0.35,0.23,0.12,0.17,0.17",20,,
br,hisense u7q 55,Hisense,,,,,210,19,0.07,1.00,605000,Informational,"Site Links, Reviews, Video, Image, Video Carousel, Related Searches","0.00,0.00,0.00,0.02,0.02,0.02,1.00,0.66,0.66,0.44,0.66,1.00",20,,
br,hisense u7q pro,Hisense,,,,,210,21,0.07,1.00,159,Informational,"Image Pack, Site Links, Reviews, Video, Popular Products, Related Searches","0.00,0.02,0.02,0.02,0.19,0.15,0.15,1.00,0.81,0.54,0.81,0.66",20,,
br,hisense vs,Hisense,,,,,210,21,0.00,0.81,169,Commercial,"People Also Ask, Popular Products, Related Searches, AI Overview, Video, Video Carousel","0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",75,,
br,hisense é marca boa,Hisense,,,,,210,23,0.08,1.00,168,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.08,0.23,0.23,0.23,0.15,0.35,0.54,0.66,1.00,0.35,0.44,0.54",90,,
br,lava e seca hisense wd3s11,Hisense,,,,,210,13,0.18,1.00,184,Informational,"Video Carousel, Popular Products, Image, People Also Ask, Related Searches, Short Videos, AI Overview, Image Pack, Site Links, Video","0.03,0.03,0.23,0.18,0.66,0.54,1.00,0.44,0.54,0.23,0.28,0.44",20,,
br,manual controle remoto ar condicionado hisense,Hisense,,,,,210,14,0.00,0.01,71,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Reviews","0.18,0.23,0.18,0.18,0.28,0.35,0.44,0.81,0.66,0.44,0.44,0.28",90,,
br,u7q hisense,Hisense,,,,,210,22,0.08,1.00,180,"Informational, Commercial","Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video, Video Carousel","0.03,0.03,0.03,0.18,0.06,0.03,1.00,0.81,0.81,0.44,0.66,0.66",20,,
br,adega hisense,Hisense,,,,,170,28,0.24,1.00,163,"Informational, Commercial","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.35,0.28,0.28,0.23,0.18,0.18,0.35,0.28,0.28,0.18,0.18,0.28",20,,
br,ar condicionado de janela hisense 10.000 btu,Hisense,,,,,170,17,0.14,1.00,167,Informational,"Site Links, Reviews, Video, People Also Ask, Related Searches, AI Overview","0.11,0.06,0.11,0.15,0.18,0.15,0.18,0.66,0.81,0.44,0.28,0.28",20,,
br,ar condicionado de janela hisense 10.000 btus,Hisense,,,,,170,14,0.14,1.00,160,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.07,0.05,0.10,0.10,0.15,0.10,0.15,0.36,0.67,0.29,0.10,0.23",20,,
br,ar condicionado hisense 12.000 btus inverter,Hisense,,,,,170,12,0.11,1.00,194,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links","0.02,0.02,0.02,0.02,0.02,0.15,0.54,1.00,0.66,0.19,0.15,0.19",20,,
br,ar condicionado hisense 12000 btus inverter,Hisense,,,,,170,13,0.13,1.00,159,Commercial,"People Also Ask, Popular Products, Related Searches, Site Links, Video, Video Carousel","0.22,0.00,0.35,0.35,0.35,0.43,0.35,0.54,0.54,0.14,0.18,0.14",20,,
br,ar condicionado hisense de janela é bom,Hisense,,,,,170,15,0.04,1.00,165,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, AI Overview, Site Links","0.03,0.03,0.03,0.05,0.08,0.06,0.08,0.16,0.13,0.03,0.03,0.01",20,,
br,ar de janela hisense,Hisense,,,,,170,19,0.10,1.00,167,Commercial,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.10,0.08,0.14,0.14,0.29,0.22,0.22,0.81,1.00,0.43,0.35,0.29",20,,
br,autorizada hisense,Hisense,,,,,170,16,0.25,0.22,150,"Informational, Transactional","Video, People Also Ask, Related Searches","0.34,0.34,0.53,0.34,0.34,0.53,1.00,0.81,0.81,0.53,0.53,0.65",75,,
br,controle hisense ar condicionado,Hisense,,,,,170,24,0.06,1.00,165,Informational,"Image Pack, Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.34,0.34,0.34,0.28,0.43,0.53,0.53,1.00,0.81,0.65,0.65,0.53",90,,
br,controle remoto ar condicionado hisense,Hisense,,,,,170,0,0.05,0.48,162,Informational,"Image Pack, Reviews, Video Carousel, Popular Products, AI Overview, Site Links, Video, People Also Ask, Related Searches","0.06,0.10,0.10,0.10,0.08,0.14,0.04,0.54,0.81,1.00,1.00,0.81",,,
br,frigobar hisense 44 litros,Hisense,,,,,170,17,0.08,1.00,162,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.34,0.65,0.34,0.53,0.65,1.00,1.00,0.81,0.65,0.34,0.34,0.28",20,,
br,geladeira hisense inverse,Hisense,,,,,170,22,0.15,1.00,182,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video","0.34,0.34,0.43,0.53,0.53,0.43,0.81,1.00,1.00,0.53,0.53,0.43",20,,
br,geladeira hisense reclame aqui,Hisense,,,,,170,31,0.00,0.04,166,Informational,"Reviews, Video, People Also Ask, Related Searches, AI Overview","0.26,0.34,0.34,0.42,0.42,0.53,1.00,1.00,1.00,0.53,0.65,0.53",90,,
br,geladeira side by side hisense,Hisense,,,,,170,21,0.18,1.00,163,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.43,0.43,0.43,0.34,0.43,0.43,1.00,0.81,0.65,0.65,0.65,0.65",20,,
br,hisense 4k 43,Hisense,,,,,170,19,0.07,1.00,172,Commercial,"Video, People Also Ask, Popular Products, Related Searches, Site Links","0.21,0.43,0.43,0.00,0.34,0.43,1.00,1.00,0.81,0.65,1.00,1.00",20,,
br,hisense 55q6n,Hisense,,,,,170,30,0.09,1.00,166,Informational,"Reviews, Video, Video Carousel, Knowledge Panel, Site Links, Image, People Also Ask, Related Searches, AI Overview","0.35,0.22,0.54,1.00,0.66,0.66,0.54,0.14,0.14,0.10,0.10,0.08",20,,
br,hisense 75,Hisense,,,,,170,19,0.12,1.00,173,Commercial,"People Also Ask, Popular Products, Related Searches, Site Links, Video Carousel","0.34,0.43,0.53,0.43,0.53,0.43,1.00,0.65,0.53,0.43,0.43,0.65",20,,
br,hisense a6k processador,Hisense,,,,,170,24,0.00,0.00,167,Informational,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",90,,
br,hisense a9,Hisense,,,,,170,24,0.11,0.66,156,Informational,"Related Searches, AI Overview, Site Links, Video, Video Carousel","0.43,0.35,0.66,0.43,0.35,0.29,0.22,0.22,0.29,0.29,0.35,0.14",20,,
br,hisense ar condicionado janela,Hisense,,,,,170,21,0.12,1.00,169,Commercial,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.14,0.10,0.14,0.14,0.18,0.29,0.35,1.00,1.00,0.35,0.29,0.22",20,,
br,hisense geladeira é boa,Hisense,,,,,170,24,0.18,1.00,173,Informational,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.28,0.34,0.43,0.43,0.34,0.65,0.81,1.00,1.00,0.53,0.43,0.43",20,,
br,hisense logo,Hisense,,,,,170,30,0.00,0.33,149,Informational,"Image Pack, People Also Ask, Related Searches","0.53,1.00,0.65,0.53,0.53,0.43,0.34,0.53,0.53,0.43,0.53,0.53",75,,
br,hisense máquina de lavar,Hisense,,,,,170,28,0.16,1.00,170,Informational,"Related Searches, Short Videos, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.53,0.65,0.80,0.80,0.80,0.80,1.00,0.80,0.42,0.80,0.19,0.80",20,,
br,hisense q6n processor,Hisense,,,,,170,20,0.00,0.00,165,Informational,"Related Searches, Site Links, Reviews, Video, Video Carousel, People Also Ask","1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
br,hisense u7,Hisense,,,,,170,27,0.08,1.00,165,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video","0.28,0.34,0.28,0.21,0.34,0.43,1.00,1.00,0.65,0.65,0.81,0.81",20,,
br,lava e seca 11kg hisense titanium 11programas wi-fi - wd3s11,Hisense,,,,,170,16,0.24,1.00,159,Informational,"Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.04,0.05,0.04,0.00",20,,
br,lava e seca hisense 11 7kg wd3s11,Hisense,,,,,170,26,0.23,1.00,185,Commercial,"Related Searches, Short Videos, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.04,0.02,0.02,0.07,0.02,0.02,0.59,0.02,0.11,0.02,0.11,0.07",20,,
br,lava e seca hisense 13kg é boa,Hisense,,,,,170,27,0.07,1.00,167,Informational,"Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.03,0.03,0.18,0.18,0.54,1.00,1.00,0.54,0.44,0.44,0.35,0.44",20,,
br,lava e seca hisense reclame aqui,Hisense,,,,,170,23,0.00,0.08,168,Navigational,"Video, People Also Ask, Related Searches","0.35,0.28,0.53,0.53,0.35,0.53,0.66,0.35,0.35,0.17,0.23,0.35",90,,
br,lava e seca hisense é boa reclame aqui,Hisense,,,,,170,28,0.00,0.79,168,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.04,0.05,1.00,0.23,0.36,0.36,0.29,0.09,0.04,0.02,0.12,0.09",90,,
br,lava louça hisense,Hisense,,,,,170,26,0.09,1.00,134,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video, Video Carousel","0.26,0.07,0.17,0.03,0.21,0.26,0.32,0.26,0.32,0.03,0.21,0.11",20,,
br,maquina hisense é boa,Hisense,,,,,170,26,0.11,1.00,165,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Reviews, Video, Video Carousel","0.34,0.34,0.43,0.65,0.53,0.65,1.00,0.53,0.43,0.34,0.43,0.43",90,,
br,maquina lava e seca hisense 13kg,Hisense,,,,,170,25,0.17,1.00,167,"Informational, Commercial","AI Overview, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.34,0.28,0.43,0.53,0.43,0.53,1.00,0.65,0.81,0.43,0.53,0.53",20,,
br,projetor hisense c2 ultra,Hisense,,,,,170,28,0.09,1.00,154,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Knowledge Panel, Site Links","0.03,0.18,1.00,0.81,0.35,0.23,0.23,0.18,0.23,0.23,0.23,0.18",20,,
br,projetores hisense,Hisense,,,,,170,32,0.09,1.00,165,Informational,"People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel","0.00,0.00,1.00,1.00,0.53,0.53,0.43,0.00,0.66,0.35,0.53,0.43",20,,
br,reclame aqui hisense,Hisense,,,,,170,30,0.00,0.00,80,Navigational,"Site Links, People Also Ask, Related Searches","0.28,0.35,0.43,0.43,0.23,0.23,1.00,0.43,0.53,0.43,0.28,0.35",20,,
br,smartv hisense,Hisense,,,,,170,16,0.10,1.00,176,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel","0.00,0.05,0.03,0.20,0.01,0.00,0.36,0.00,0.00,0.30,0.45,0.00",20,,
br,split hisense,Hisense,,,,,170,18,0.13,1.00,192,"Informational, Commercial","Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video","0.17,0.28,0.35,0.35,0.28,0.43,0.53,0.82,0.66,0.28,0.28,0.23",20,,
br,tvs hisense,Hisense,,,,,170,30,0.09,1.00,163,Commercial,"Site Links, Video, Adwords Top, Video Carousel, Popular Products, Related Searches, Image Pack, People Also Ask, Adwords Middle, AI Overview","0.01,0.05,0.17,0.59,0.72,0.02,0.03,0.00,0.00,0.59,0.00,0.00",20,,
br,ar condicionado 12000 btus inverter hisense,Hisense,,,,,140,26,0.15,1.00,102,Commercial,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.10,0.07,0.12,0.17,0.17,0.17,0.43,1.00,0.82,0.17,0.28,0.43",20,,
br,ar condicionado hisense 10.000 btus,Hisense,,,,,140,14,0.09,1.00,193,Commercial,"People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel","0.12,0.17,0.17,0.28,0.12,0.17,0.28,0.82,1.00,0.10,0.05,0.10",20,,
br,ar condicionado hisense 10.000 btus 220v,Hisense,,,,,140,12,0.10,1.00,182,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.10,0.07,0.12,0.17,0.17,0.23,0.28,0.66,0.66,0.17,0.17,0.12",20,,
br,ar condicionado hisense 10000 btus,Hisense,,,,,140,13,0.14,1.00,196,Commercial,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask","0.11,0.11,0.05,0.07,0.11,0.07,0.17,0.32,0.32,0.17,0.17,0.17",20,,
br,ar condicionado hisense 18000,Hisense,,,,,140,16,0.13,1.00,170,Commercial,"Popular Products, Site Links, Reviews, Video, People Also Ask","0.04,0.04,0.03,0.04,0.04,0.06,0.10,0.30,0.20,0.06,0.08,0.08",20,,
br,ar condicionado hisense 7500 btus,Hisense,,,,,140,26,0.13,1.00,45400,Informational,"Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.06,0.04,0.08,0.08,0.14,0.14,0.43,1.00,1.00,0.35,0.29,0.18",20,,
br,ar condicionado hisense 9000,Hisense,,,,,140,13,0.13,1.00,122,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.10,0.12,0.12,0.17,0.17,0.35,0.35,1.00,0.66,0.23,0.35,0.35",20,,
br,ar condicionado hisense e bom,Hisense,,,,,140,26,0.08,1.00,162,Informational,"Site Links, Reviews, Video, Popular Products, Related Searches, Short Videos","0.06,0.06,0.06,0.08,0.18,0.29,0.43,1.00,0.54,0.22,0.29,0.18",20,,
br,ar condicionado portatil hisense 12000,Hisense,,,,,140,20,0.14,1.00,192,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links","0.02,0.02,0.05,0.05,0.09,0.09,0.12,1.00,0.66,0.15,0.09,0.06",20,,
br,ar condicionado portátil 12000 btus hisense,Hisense,,,,,140,23,0.15,1.00,170,Commercial,"Related Searches, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.05,0.06,0.05,0.06,0.11,0.15,0.23,1.00,0.81,0.18,0.08,0.11",20,,
br,ar condicionado portátil com wi-fi hisense 12.000 btus eletr,Hisense,,,,,140,17,0.26,1.00,161,Informational,"Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.02,0.00,0.00,1.00,0.82,0.28,0.05,0.05",20,,
br,ar condicionado portátil hisense 12.000 btu,Hisense,,,,,140,19,0.14,1.00,189,Commercial,"Related Searches, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.04,0.06,0.05,0.00,0.09,0.15,0.12,0.66,0.66,0.19,0.06,0.00",20,,
br,ar condicionado portátil hisense 12000 btus,Hisense,,,,,140,15,0.12,1.00,163,"Informational, Commercial","Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.00,0.00,0.01,0.01,0.02,0.02,0.04,1.00,0.44,0.06,0.29,0.02",20,,
br,assistencia hisense,Hisense,,,,,140,22,0.29,0.14,107,"Informational, Transactional","Video, People Also Ask, Related Searches","0.42,0.42,0.52,0.52,0.42,0.66,0.80,0.80,1.00,0.52,0.80,0.42",75,,
br,controle hisense,Hisense,,,,,140,24,0.12,1.00,193,Informational,"Reviews, Video, Video Carousel, People Also Ask, AI Overview, Image Pack, Site Links, Popular Products, Related Searches","0.26,0.34,0.42,0.34,0.34,0.65,0.53,0.80,1.00,0.80,0.80,0.80",20,,
br,freezer hisense 142 litros,Hisense,,,,,140,14,0.11,1.00,160,Informational,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.52,0.42,0.80,0.42,0.33,0.52,1.00,1.00,0.66,0.52,0.66,0.52",20,,
br,funções controle ar condicionado hisense,Hisense,,,,,140,29,0.00,0.33,106,Informational,"Image Pack, Reviews, Video, People Also Ask, Related Searches, AI Overview","0.35,0.35,0.23,0.23,0.23,0.23,0.35,0.82,0.66,0.28,0.23,0.23",90,,
br,geladeira hisense french door,Hisense,,,,,140,24,0.22,1.00,165,"Informational, Transactional","Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Reviews, Video","0.34,0.34,0.34,0.26,0.26,0.53,0.80,0.65,1.00,0.65,1.00,0.53",90,,
br,hisense 10000,Hisense,,,,,140,23,0.10,1.00,163,Commercial,"Site Links, Video, People Also Ask, Popular Products, Related Searches","0.03,0.05,0.06,0.11,0.11,0.18,0.23,0.66,1.00,0.35,0.23,0.18",20,,
br,hisense 43 4k,Hisense,,,,,140,26,0.08,1.00,165,Commercial,"Site Links, Video, People Also Ask, Popular Products, Related Searches","0.26,0.53,0.42,0.34,0.42,0.53,0.80,1.00,0.80,0.65,0.80,1.00",20,,
br,hisense 58a6nv,Hisense,,,,,140,30,0.12,1.00,169,Informational,"Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask, AI Overview","0.00,0.02,0.00,0.02,0.15,0.19,1.00,0.19,0.19,0.23,0.36,0.19",20,,
br,hisense a6k,Hisense,,,,,140,25,0.07,1.00,149,Informational,"Reviews, Video, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links","0.11,0.17,0.21,0.14,0.11,0.14,0.26,0.07,0.05,0.07,0.11,0.07",20,,
br,hisense ax5125h,Hisense,,,,,140,25,0.16,1.00,152,Informational,"Image Pack, Reviews, Video, Image, Video Carousel, People Also Ask, Related Searches","0.10,0.66,0.54,0.35,0.22,0.04,0.14,0.29,0.10,0.04,0.08,0.04",75,,
br,hisense french door,Hisense,,,,,140,25,0.16,1.00,161,"Informational, Transactional","Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.14,0.18,0.18,0.29,0.18,0.18,0.29,0.29,1.00,0.35,0.43,0.35",90,,
br,hisense garantia,Hisense,,,,,140,20,0.29,0.05,105,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.21,0.43,0.65,0.43,0.21,0.53,1.00,0.43,0.65,0.53,0.43,0.28",75,,
br,hisense lava e seca 13kg,Hisense,,,,,140,22,0.18,1.00,165,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.28,0.28,0.28,0.21,0.21,0.43,1.00,0.53,0.53,0.53,0.43,0.53",20,,
br,hisense maquina de lavar,Hisense,,,,,140,23,0.16,1.00,164,Informational,"Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.52,0.66,0.80,1.00,0.66,0.80,0.33,0.42,0.66,0.23,0.80,0.23",20,,
br,hisense portatil,Hisense,,,,,140,30,0.12,1.00,168,Commercial,"Short Videos, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.03,0.03,0.05,0.05,0.08,0.11,0.15,1.00,0.81,0.15,0.11,0.08",20,,
br,hisense q6n 55,Hisense,,,,,140,23,0.08,1.00,169,Informational,"Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image","0.42,0.53,0.65,0.65,0.26,0.42,0.53,0.26,0.19,0.11,0.15,0.19",20,,
br,hisense qled,Hisense,,,,,140,15,0.09,1.00,167,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links","0.43,1.00,0.15,0.09,0.12,0.81,1.00,0.00,0.43,0.43,1.00,0.65",20,,
br,hisense rb52w,Hisense,,,,,140,19,0.14,1.00,153,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches, Short Videos","0.06,0.06,0.34,0.81,1.00,0.53,0.81,0.43,0.43,0.28,0.28,0.21",20,,
